id,speaker,start_time,end_time,text,emotion
Ses01F_script02_1_F018,F,180.6769,189.45,I don't see why you're so excited; this isn't a freaking moon landing we are talking about.  It's fish.  It's a fish nobody even eats.,xxx
Ses01F_script02_1_M027,M,188.88,190.47,Yeah they do.,fru
Ses01F_script02_1_F019,F,189.93,191.59,Oh Augie,fru
Ses01F_script02_1_M028,M,191.13,201.97,"okay... well, Whatever.  But it's a fish who do something no other fish do.  It's like those swallows returning to Capistrano or like those lemmings that throw themselves off the cliffs.",xxx
Ses01F_script02_1_M029,M,202.025,209.4025,"There's like mystery here, there's magic.  It's like a little bit of the unexplainable.  I just can't see how you're not interested.",neu
Ses01F_script02_1_F020,F,208.38,210.2,I'm just not.,xxx
Ses01F_script02_1_M030,M,209.63,211.115,For real?,sur
Ses01F_script02_1_F021,F,210.64,211.92,Yeah.,fru
Ses01F_script02_1_M031,M,211.55,218.56,"God, I don't get it.  you know the first time we came here, you said it was the best night of your life?",neu
Ses01F_script02_1_M032,M,218.6125,225.27,"And last year, I remember distinctly you said, you were so excited to get here that you don't remember you stubbed your toe until we were in the car.",neu
Ses01F_script02_1_F022,F,224.58,237.005,"Last time, you'll also remember, we got our shoes wet, I got sand in my panties, you got a sore throat and we got into a big fight and we did not see the grunions.",xxx
Ses01F_script02_1_M033,M,236.5,238.77,Ahh...we weren't in a good spot.,neu
Ses01F_script02_1_F023,F,238.14,240.73,Hmm.  We didn't see them the year before either.,fru
Ses01F_script02_1_M034,M,240.17,245.71,"We just weren't in a good spot.  I'm telling you, this is a much better spot.  I have instincts for these things.",neu
Ses01F_script02_1_M035,M,245.79,253.114,"Look there, see?  What's that?  No, that's - that's just seaweed.",exc
Ses01F_script02_1_M036,M,253.17,261.4425,"God, this is great.  Think about this.  I know you are not interested, but just think about this.",hap
Ses01F_script02_1_M037,M,261.5675,276.6283,"Right now out there, there is this mass of silver fish and it's heading this way.  No one sent them an invitation, no one told them, no one even gave them a map.",xxx
Ses01F_script02_1_M038,M,276.7775,291.4,"Just all at once, they turned and they formed this line as long as the California coast.  And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming.",exc
Ses01F_script02_1_M039,M,291.47,298.1386,They are swimming right now.  They are swimming as if that is the only thing that matters to them.,xxx
Ses01F_script02_1_M040,M,298.2452,305.66,It's single mindedness with no mind.  It is urgency that is just pure urge.,exc
Ses01F_script02_1_M041,M,305.985,316.09,And they are swimming right now to this very point where we stand for this huge celebration of sex and death.,xxx
Ses01F_script02_1_M042,M,316.1527,321.7375,"Oh look.  I'm giving myself goose bumps, my hairs are standing up on my arm.",xxx
Ses01F_script02_1_F024,F,321.21,323.82,That's the wind.,neu
Ses01F_script02_1_M043,M,324.15,327.0891,So what do you think?,hap
Ses01F_script02_1_F025,F,326.56,329.03,About what?,neu
Ses01F_script02_1_M044,M,328.24,331.9283,"About all of that, about all I was talking about.",hap
Ses01F_script02_2_M000,M,3.17,6.2675,"Look at this, all of the hairs are standing up on my arm.",exc
Ses01F_script02_2_F000,F,5.83,8.3081,That's the wind.,neu
Ses01F_script02_2_M001,M,7.78,10.22,"Well, so, what do you think?",exc
Ses01F_script02_2_F001,F,9.58,11.4525,About what?,neu
Ses01F_script02_2_M002,M,10.99,13.4131,About what I was saying.,neu
Ses01F_script02_2_F002,F,13.2797,17.05,I think it's ridiculous.,xxx
Ses01F_script02_2_M003,M,16.41,22.26,It certainly is not.  It's slightly exaggerated scientific fact.,xxx
Ses01F_script02_2_F003,F,21.83,29.71,It's PR! Somebody sold you a bunch of crap that there is this wonderful thing that is going to happen tonight on the beach.,xxx
Ses01F_script02_2_M004,M,28.94,31.66,"Not just me, look at all of these people.",fru
Ses01F_script02_2_F004,F,31.21,43.4739,"Everybody's told the same story.  It keeps us coming back for more, it keeps us excited.  We keep thinking that life is going start at any minute if we can just find the right spot, get in on the action.",xxx
Ses01F_script02_2_M005,M,42.7835,45.9825,"Are we talking about the same thing, here?",xxx
Ses01F_script02_2_F005,F,45.42,49.0894,"I'm sorry, it's just fish to me.",xxx
Ses01F_script02_2_M006,M,49.2,56.09,"Carla, can I ask you something?  Now, don't take this the wrong way, but are you on your period?",neu
Ses01F_script02_2_F006,F,55.67,61.96,"Don't ask me that.  I hate it when you ask me that, you always ask me that.  It's insulting.",ang
Ses01F_script02_2_M007,M,61.28,63.57,"Well then, what's bugging you?",fru
Ses01F_script02_2_F007,F,63.15,68.86,We just have different ideas of what this night is supposed to look like.,fru
Ses01F_script02_2_M008,M,68.34,77.88,"There is nothing to it; we come down here, the fish arrive, they flop around, they do their fish thing.  We go ooh, ah, look at the fish and we go home.",fru
Ses01F_script02_2_F008,F,75.66,81.6545,"For God- Grow up, Augie.  The fish are not going to arrive.",ang
Ses01F_script02_2_M009,M,81.15,82.7975,Why not?,fru
Ses01F_script02_2_F009,F,82.34,86.54,Because they never do.  Have they...Have they ever?,ang
Ses01F_script02_2_M010,M,86.15,88.43,We've missed them twice.,fru
Ses01F_script02_2_F010,F,87.71,91.3205,Twice is every time we have tried; that's ever.,ang
Ses01F_script02_2_M011,M,91.5046,94.8877,They'll show up this time.,fru
Ses01F_script02_2_F011,F,94.5325,98.8125,No they won't.  It's like waiting for Santa Claus.,xxx
Ses01F_script02_2_F012,F,98.845,111.65,I feel like my whole life is going to be spent standing on this beach with my eyes wide open and my hands clasped expectantly waiting for fish to show up.  And the fish never show up.,fru
Ses01F_script02_2_M012,M,110.85,113.94,I thought you wanted to see it.,xxx
Ses01F_script02_2_F013,F,113.39,115.78,You don't understand anything I am saying.,fru
Ses01F_script02_2_M013,M,115.03,117.2346,No. Of course not.,fru
Ses01F_script02_2_F014,F,116.9814,124.0468,"I did want to see it, I still do, I always do.  I just...",xxx
Ses01F_script02_2_F015,F,124.0928,134.59,"I feel like I'm always just standing here waiting.  I feel like this night is going to be the night, but it never is.",sad
Ses01F_script02_2_M014,M,133.66,136.7425,"It's just fish, it's nothing to get traumatized over.",fru
Ses01F_script02_2_F016,F,136.16,139.33,"For God's sake, this is not about fish.",ang
Ses01F_script02_2_M015,M,138.62,144.145,Okay.  I'm trying to work this backwards and pinpoint the exact moment where we took a turn for the worst here.,fru
Ses01F_script02_2_M016,M,144.165,159.8,"Okay.  So you were fine during that phone call from Marge and then dinner was okay.  And doing the dishes was fine and then I was going to take a shower and you're watching the news and you said the grunions are running tonight, do you want to go?  And I said, sure great, let's go.",neu
Ses01F_script02_2_M017,M,159.8775,165.37,"Okay.  So I am putting out the pets, getting the car out of the garage.",neu
Ses01F_script02_2_F017,F,165.72,172.67,Do you remember the first year we came here?  It was like four years after we got married.,neu
Ses01F_script02_2_F018,F,173.92,187.61,"We thought I was pregnant, we got a bottle of champagne, we had no glasses.  We took off our shoes and you asked me to dance.",xxx
Ses01F_script02_2_F019,F,187.8883,204.1594,"You whispered the sweetest, most intimate things to me right into my ear so I could feel them as much as hear them.  And I remember thinking, this is it.  You know, finally, I am as happy as I'm supposed to be.",hap
Ses01F_script02_2_M018,M,203.59,206.9211,"Wait a minute, I got it.",xxx
Ses01F_script02_2_F020,F,206.42,209.26,"Drinking champagne from the bottle,",xxx
Ses01F_script02_2_M019,M,211.34,221.895,"It's when we were driving past that Knickerbocker Liquor Locker, you said, let's get some champagne.  I said no, time's a wasting or something like that.",neu
Ses01F_script02_2_F021,F,209.29,211.95,dancing barefoot in the sand.,fru
Ses01F_script02_2_M020,M,221.9724,227.68,"That's what it is?  Right?  You want this to be like the other time, right?",fru
Ses01F_script02_2_F022,F,227.2196,233.5946,I'd rather not remember some things.  I'd rather not hope for some things.,sad
Ses01F_script02_2_M021,M,232.88,237.9673,Sure.  All right.  Okay.,neu
Ses01F_script02_2_M022,M,238.0133,243.3756,"Listen, do you want to dance?",neu
Ses01F_script02_2_F023,F,243.1455,245.4699,No.,neu
Ses01F_script02_2_M023,M,244.92,247.88,Do you want me to go get some champagne?,neu
Ses01F_script02_2_F024,F,247.4089,249.0832,No.,xxx
Ses01F_script02_2_M024,M,249.09,250.92,Do you want to take off your shoes?,hap
Ses01F_script02_2_F025,F,250.14,253.9225,"No, no. Nothing.",fru
Ses01F_script02_2_M025,M,251.89,253.4098,Then what?,xxx
Ses01F_script02_2_M026,M,256.83,260.8204,Do you want to get married again?,hap
Ses01F_script02_2_F026,F,260.2214,262.0632,No.,neu
Ses01F_script02_2_M027,M,261.75,266.7811,What?  What?  Do you want a divorce?,oth
Ses01F_script02_2_M028,M,267.0343,269.5888,A vacation?,xxx
Ses01F_script02_2_F027,F,269.5575,271.5911,No.,fru
Ses01F_script02_2_M029,M,270.9007,279.64,Like a new carpet?  A poodle?  A back rub?  Ice cream?  A suicide pact?  What do you want?  What the hell do you want?,xxx
Ses01F_script02_2_F028,F,278.74,282.92,I just want something to turn out like I expected it to.,xxx
Ses01F_script02_2_M030,M,282.08,294.3,"Well welcome to the human race, huh?  Do you think I had some grand fantasy going that four years down the line we would come to this beach and be arguing over fish?  No.",xxx
Ses01F_script02_2_F029,F,291.9425,293.38,[BREATHING],fru
Ses01F_script02_2_M031,M,294.33,309.03,"No I'm just like you.  I thought it was going to be all roses and peaches and the bills would just pay themselves.  And we'll have three, fat rosy cheeked children.  Huh, baby, the joke's on us.  Because you know what you get?",fru
Ses01F_script02_2_M032,M,309.085,311.7279,Do you know what you get?  You get this.,fru
Ses01F_script02_2_F030,F,311.4518,317.13,This? What is this?  This is nothing.  This isn't even anything.,fru
Ses01F_script02_2_M033,M,316.85,319.875,Yes it is.,neu
Ses01F_script02_2_F031,F,319.4461,324.9325,Sure.  This is standing on the beach waiting.  This is fighting.,xxx
Ses01F_script02_2_M034,M,324.41,326.34,Right,xxx
Ses01F_script02_2_F032,F,327.976,334.56,"I mean this is a lot of things, but it's just...",fru
Ses01F_script02_2_M035,M,331.61,335.1425,[BREATHING],fru
Ses01F_script02_2_F033,F,334.75,337.8491,Do you understand what I am saying?,fru
Ses01F_script02_2_M036,M,337.3198,339.8275,I'm doing the best I can.,fru
Ses01F_script02_2_F034,F,339.34,343.81,"I know you are Augie, I know.",sad
Ses01F_script02_2_F035,F,352.66,366.2026,"I know you meant this to be special, I know that you wanted it to be right, but I just can't help thinking that, I can't help wishing that I was somewhere else.",sad
Ses01F_script02_2_M037,M,366.2026,369.0947,"Maybe if you were with someone else, too.",sad
Ses01F_script02_2_F036,F,368.63,370.8,I didn't say that.,sad
Ses01F_script02_2_M038,M,373.51,377.1344,I just- I know I don't make you happy.,sad
Ses01F_script02_2_F037,F,376.6511,384.03,"Don't be ridiculous.  Anything that- anything I am doing, I'd rather be doing it with you.",sur
Ses01F_script02_2_M039,M,384.0157,385.6925,Yeah?,sur
Ses01F_script02_2_F038,F,385.3,388.75,Yeah.  Don't you know that?,sur
Ses01F_script02_2_F039,F,389.7462,393.47,For Heaven's sake Augie.,xxx
Ses01F_script02_2_F040,F,394.9704,404.96,"You're the one who probably wishes he was with somebody else.  Somebody who doesn't take things so seriously, who could enjoy herself.",sad
Ses01F_script02_2_M040,M,406.01,412.79,"You know, actually now that you mention it, no I don't.",neu
Ses01F_script02_2_F041,F,413.75,419.3655,"So maybe we are in the wrong spot, but we are with the right person.",neu
Ses01F_script02_2_M041,M,419.38,423.7152,"I don't know, it seemed like such a good spot to me.",fru
Ses01F_script02_2_M042,M,425.4413,429.7,"We have a great view of the moon from here, though, huh?",neu
Ses01F_script02_2_F042,F,428.83,435.06,"Hmm.  I noticed that, it's pretty. Big old white moon.",hap
Ses01F_script02_2_M043,M,434.6255,436.0279,[BREATHING],neu
Ses01F_script02_2_M044,M,436.304,439.48,And look what I got here.,hap
Ses01F_script02_2_F043,F,438.98,442.815,"Augie, you bought refreshments.",hap
Ses01F_script02_2_M045,M,442.36,444.56,It's not champagne.,xxx
Ses01F_script02_2_F044,F,444.2349,446.37,I guess we don't need glasses.,hap
Ses01F_script02_2_M046,M,445.99,447.8802,[BREATHING],hap
Ses01F_script02_2_M047,M,449.3991,453.6338,Do you want to go home?  Are you cold?,neu
Ses01F_script02_2_F045,F,455.5669,460.16,I'm beginning to think this might be the right spot after all.,hap
Ses01F_script02_2_F046,F,463.6525,466.1765,"Augie, I'm sorry.",sad
Ses01F_script02_2_M048,M,465.47,472.47,"Shh.  If we're very quiet, the fish might come.",neu
Ses01F_script02_2_F047,F,473.6101,476.5559,Or not.,neu
Ses01F_script02_2_M049,M,476.671,479.1565,Or not.,hap
Ses01F_script03_1_M000,M,4.2888,6.18,Good God.,fea
Ses01F_script03_1_F000,F,5.53,7.7,Is it them?,fea
Ses01F_script03_1_M001,M,7.29,9.18,I wonder.,fea
Ses01F_script03_1_F001,F,8.74,15.2,Freda is the only one who knows we are here.  She wouldn't ring up.,fea
Ses01F_script03_1_M002,M,14.64,17.43,It must be them then.,fea
Ses01F_script03_1_F002,F,17.2,22.71,It had to happen sooner or later.  What are we going to do?,fea
Ses01F_script03_1_M003,M,19.8475,21.29,[BREATHING],fea
Ses01F_script03_1_M004,M,22.16,24.95,"We are okay, aren't we darling?",xxx
Ses01F_script03_1_F003,F,24.47,27.44,"Now and always, sweet.",xxx
Ses01F_script03_1_M005,M,26.86,29.52,I don't care then.,exc
Ses01F_script03_1_F004,F,28.96,32.94,It had to happen sooner or later.,xxx
Ses01F_script03_1_M006,M,33.92,39.31,"Hello?  Hello?  I'm sorry, what's that?",xxx
Ses01F_script03_1_M007,M,39.5,45.775,No.  Wrong number. [LAUGHTER],hap
Ses01F_script03_1_F005,F,41.17,47.64,[LAUGHTER] That sent shivers up my spine.,hap
Ses01F_script03_1_M008,M,46.72,51.9842,What shall we do if they suddenly walk in on us.[LAUGHTER],hap
Ses01F_script03_1_F006,F,51.2835,53.8175,We'll behave exquisitely.,exc
Ses01F_script03_1_M009,M,53.28,55.33,With perfect poise.,hap
Ses01F_script03_1_F007,F,54.61,56.8,I think I shall do a curtsy.,exc
Ses01F_script03_1_M010,M,56.37,64.43,"It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy.  Do they?",hap
Ses01F_script03_1_F008,F,63.41,67.4075,Hmm.  The pity is that one can't stay happy.,xxx
Ses01F_script03_1_M011,M,66.84,69.29,"Darling, don't say that.",xxx
Ses01F_script03_1_F009,F,68.7,71.81,It's true.  I think the whole thing's a cruel joke.,xxx
Ses01F_script03_1_M012,M,71.0,75.43,What?  This beautiful and sacred thing - love?,xxx
Ses01F_script03_1_F010,F,74.65,77.18,Yes.  Meaning just that.,hap
Ses01F_script03_1_M013,M,76.32,86.518,"Well what does it all mean?  That's what I ask myself in my quest for ultimate truth.  Dear God, what does it all mean?",hap
Ses01F_script03_1_F011,F,84.47,88.26,Don't laugh at me.  I'm being serious.,hap
Ses01F_script03_1_M014,M,87.76,92.57,"Oh darling, you mustn't be serious.  It's just what they want.",xxx
Ses01F_script03_1_F012,F,92.14,93.66,Who's they?,exc
Ses01F_script03_1_M015,M,93.23,100.16,"All of those futile moralists who make life unbearable.  You have to laugh at them, be flippant.",xxx
Ses01F_script03_1_M016,M,100.195,106.55,"You know, flippancy brings out the acid in their darned, light and sweetness.",xxx
Ses01F_script03_1_F013,F,105.94,109.39,"you know if I laugh at everything then I must laugh at us, too.",xxx
Ses01F_script03_1_M017,M,108.87,113.02,Oh of course.  We are figures of fun.  All right.,xxx
Ses01F_script03_1_F014,F,112.4,118.38,"How long with it last, this ludicrous overbearing love of ours?",xxx
Ses01F_script03_1_M018,M,118.0823,120.53,Who knows?,hap
Ses01F_script03_1_F015,F,120.08,122.43,Shall we always want to bicker and fight?,xxx
Ses01F_script03_1_M019,M,121.95,127.15,Oh no.  That fire will fade along with our passion.,xxx
Ses01F_script03_1_F016,F,126.1,128.9675,"Oh dear, should we like that?",xxx
Ses01F_script03_1_M020,M,128.38,131.77,Well it depends on how well we've played.,xxx
Ses01F_script03_1_F017,F,131.88,136.8,What happens if one of us dies?  Does the other one still laugh?,xxx
Ses01F_script03_1_M021,M,136.5,140.4925,Yes.  Yes with all of his might.,exc
Ses01F_script03_1_F018,F,139.94,142.69,"Well that's serious enough, isn't it?",xxx
Ses01F_script03_1_M022,M,142.24,150.92,"No, no, no, no. no.  Death is a very laughable thing.  It's a cunning little mystery, it's all done with mirrors.",xxx
Ses01F_script03_1_F019,F,149.95,153.08,I think you are talking nonsense.,xxx
Ses01F_script03_1_M023,M,152.13,155.0425,"Oh.  So is everyone, in the long run.",xxx
Ses01F_script03_1_M024,M,155.115,167.7,"Let's be superficial, and just pity those poor philosophers, huh?  Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children.",exc
Ses01F_script03_1_F020,F,165.1525,169.7325,[LAUGHTER],hap
Ses01F_script03_1_M025,M,168.69,176.27,Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.,hap
Ses01F_script03_1_F021,F,174.8825,178.85,"Oh Elliott, worms don't pop.",hap
Ses01F_script03_1_M026,M,178.97,195.6,"Oh See, I don't care what you do, see.  You can paint yourself green and run naked through the Place Vendome and run off with all of the men of the world.  I shan't say a word, just as long as you love me best.",hap
Ses01F_script03_1_F022,F,194.85,204.01,"Aw.  Thank you, darling.  The same applies to you too, except that if you so much as look at another woman I'll kill you.",hap
Ses01F_script03_1_M027,M,204.59,210.7575,Do you remember that awful scene we had in Venice?,xxx
Ses01F_script03_1_F023,F,208.8925,211.42,Which particular one?,xxx
Ses01F_script03_1_M028,M,211.03,215.83,The one where you put that tiny painted wooden snake in my bed.,xxx
Ses01F_script03_1_F024,F,215.28,220.35,"Oh Charles, that was his name.  He did wiggle so beautifully.",exc
Ses01F_script03_1_M029,M,216.6325,218.5225,[GARBAGE],xxx
Ses01F_script03_1_M030,M,219.22,221.82,It was a terrible thing.  I hated it.,dis
Ses01F_script03_1_F025,F,221.12,226.87,I know you did.  You threw him out the window into the Grand Canal.  I'll never forgive you for that.,xxx
Ses01F_script03_1_M031,M,226.32,228.89,How long did that row last?,xxx
Ses01F_script03_1_F026,F,228.37,231.07,It went on intermittently for days.,xxx
Ses01F_script03_1_M032,M,230.37,231.905,Uh huh.,xxx
Ses01F_script03_1_M033,M,232.1675,238.49,But the worst one was in Cannes when your curling irons burnt a hole in my new dressing gown.,xxx
Ses01F_script03_1_F027,F,237.4,242.26,"Oh And it burnt my comb, too, and all of those towels in the bathroom.",xxx
Ses01F_script03_1_M034,M,241.6,245.87,"That was a rouser, wasn't it?",hap
Ses01F_script03_1_F028,F,244.0875,248.07,[LAUGHTER] That was the first time you hit me.,xxx
Ses01F_script03_1_M035,M,247.74,250.7,I did not hit you very hard.,xxx
Ses01F_script03_1_F029,F,250.22,262.43,"The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER]  How utterly, utterly ridiculous.",hap
Ses01F_script03_1_M036,M,256.85,262.0325,[LAUGHTER] I'll never forget his face. [LAUGHTER],hap
Ses01F_script03_1_M037,M,262.3975,267.45,[LAUGHTER] We were very much younger then.,hap
Ses01F_script03_1_F030,F,262.46,269.64,[LAUGHTER] And very much sillier.,hap
Ses01F_script03_1_M038,M,271.64,276.2,However I believe the real cause of that row was Peter Burden.,xxx
Ses01F_script03_1_F031,F,275.91,279.99,Oh.  You knew there was nothing in that.,xxx
Ses01F_script03_2_M000,M,3.1785,6.24,We were very much younger then.,xxx
Ses01F_script03_2_F000,F,4.81,10.06,And very much sillier.,hap
Ses01F_script03_2_M001,M,9.56,16.0125,However I believe the real cause of that row was Peter Burden.,neu
Ses01F_script03_2_F001,F,15.48,19.55,Oh.  You knew there was nothing in that.,hap
Ses01F_script03_2_M002,M,18.66,23.04,I knew nothing of the sort.  You took presents from him.,neu
Ses01F_script03_2_F002,F,22.31,26.13,"Presents?  It was only a trivial, little brooch.",hap
Ses01F_script03_2_M003,M,25.71,29.87,"It was bristling with diamonds.  In the worst possible taste, too.",xxx
Ses01F_script03_2_F003,F,29.22,34.58,"It was not.  I still have it, and I wear it often.  It is very pretty.",xxx
Ses01F_script03_2_M004,M,34.21,38.44,You went out of your way to torture me over Peter Burden.,neu
Ses01F_script03_2_F004,F,37.5,43.15,I did not.  You worked that whole thing up in your jealous imagination.,neu
Ses01F_script03_2_M005,M,42.25,47.12,"Well, you let him kiss you, huh?  You said you did.",fru
Ses01F_script03_2_F005,F,46.75,48.7825,"Well, what of it?",neu
Ses01F_script03_2_M006,M,48.16,49.95,What of it?,xxx
Ses01F_script03_2_F006,F,49.41,53.47,It gave him a lot of pleasure and it didn't hurt me.,xxx
Ses01F_script03_2_M007,M,52.67,55.2693,What about me?,ang
Ses01F_script03_2_F007,F,54.7489,61.4654,"If you hadn't been so suspicious and nosey, you never would have known a thing about it.",xxx
Ses01F_script03_2_M008,M,60.8262,64.8857,"That's a nice point of view, I must say.",xxx
Ses01F_script03_2_F008,F,64.3325,67.5625,Oh dear.  I'm bored with this conversation.,fru
Ses01F_script03_2_M009,M,67.06,74.01,So am I.  I'm bored stiff. [GARBAGE]  Do you want some brandy?,fru
Ses01F_script03_2_F009,F,73.69,76.1625,No.  Thank you.,xxx
Ses01F_script03_2_M010,M,75.96,78.65,"I'll have a little, I think.",neu
Ses01F_script03_2_F010,F,78.2197,81.82,"I don't know why you'd want any, you've already had three glasses.",xxx
Ses01F_script03_2_M011,M,81.38,84.9165,"No particular reason.  Anyhow, they are very small ones.",neu
Ses01F_script03_2_F011,F,84.46,88.97,I just think it's silly to go on and on and on about such a thing.,xxx
Ses01F_script03_2_M012,M,88.08,94.23,"You can hardly call three glasses of liquor a whole evening long, going on and on and on.",fru
Ses01F_script03_2_F012,F,93.85,96.93,It's become a habit with you.,xxx
Ses01F_script03_2_M013,M,95.99,100.95,Oh.  Don't be so grand.  Just because you don't happen to want one at the moment.,fru
Ses01F_script03_2_F013,F,100.2315,102.31,Don't be stupid.,ang
Ses01F_script03_2_M014,M,101.9,104.15,"Really, Amanda.",ang
Ses01F_script03_2_F014,F,103.27,105.45,What?,ang
Ses01F_script03_2_M015,M,105.2596,108.2337,Nothing.,fru
Ses01F_script03_2_M016,M,111.98,115.33,"you going out somewhere, dear?",neu
Ses01F_script03_2_F015,F,114.8512,119.6,No.  I am just making myself fascinating for you.,ang
Ses01F_script03_2_M017,M,119.7,122.89,That reply has broken my heart.,xxx
Ses01F_script03_2_F016,F,121.95,126.54,Oh.  It's a woman's duty to allure the man.,ang
Ses01F_script03_2_M018,M,126.1529,129.135,"Well as a matter of fact, yes, that's perfectly true.",neu
Ses01F_script03_2_F017,F,128.71,130.48,No it isn't.,ang
Ses01F_script03_2_M019,M,130.05,131.42,Yes it is.,neu
Ses01F_script03_2_F018,F,130.95,132.79,You shut up.,ang
Ses01F_script03_2_M020,M,132.31,137.4,"Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable.",ang
Ses01F_script03_2_F019,F,137.13,141.197,It's funny it hasn't worked such wonders for you.,xxx
Ses01F_script03_2_M021,M,140.8379,144.03,"Snap, snap, snap.  You know you are like a little adder.",ang
Ses01F_script03_2_F020,F,143.64,146.38,"Adders don't snap, they sting.",xxx
Ses01F_script03_2_M022,M,145.67,152.95,Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.,ang
Ses01F_script03_2_F021,F,149.98,158.4966,They sting. I don't care.  Do you understand?  I don't care if they bark and they roll about like hoops.,ang
Ses01F_script03_2_M023,M,157.82,161.54,Did you see much of Peter Burden after our divorce?,ang
Ses01F_script03_2_F022,F,160.75,163.38,"Yes I did, quite a lot.",ang
Ses01F_script03_2_M024,M,162.77,175.52,"And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.",ang
Ses01F_script03_2_F023,F,165.69,167.93,Mind your own business.,ang
Ses01F_script03_2_F024,F,175.11,179.46,"You're quite insufferable, I expect it's because you are drunk.",ang
Ses01F_script03_2_M025,M,178.77,183.26,I think I am not in the least bit drunk.,ang
Ses01F_script03_2_F025,F,182.03,184.91,You've always had a weak head.,ang
Ses01F_script03_2_M026,M,184.35,193.4894,I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.,ang
Ses01F_script03_2_F026,F,193.03,198.88,"On the contrary, a child of two can get violently drunk on only one glass of brandy.",ang
Ses01F_script03_2_M027,M,197.91,212.75,"That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",ang
Ses01F_script03_2_F027,F,201.33,203.3069,Oh shut up.,ang
Ses01F_script03_2_F028,F,205.33,207.8,Shut up.,ang
Ses01F_script03_2_F029,F,212.4025,215.4525,"Not very funny, darling.  Why don't you have some more brandy.",ang
Ses01F_script03_2_M028,M,215.12,221.15,[LAUGHTER] That's a very good idea.  I think I will.,xxx
Ses01F_script03_2_M029,M,224.5224,229.6,"Look, you better turn that off. I don't want to wake up the people upstairs.",ang
Ses01F_script03_2_F030,F,227.0225,228.41,Why?,neu
Ses01F_script03_2_F031,F,229.4275,233.08,There are no people upstairs; it's a photographer's studio.,neu
Ses01F_script03_2_M030,M,233.405,235.7308,Well then you'll wake up the people downstairs.,ang
Ses01F_script03_2_F032,F,235.24,237.8068,They are away in Tunis.,neu
Ses01F_script03_2_M031,M,237.24,241.4997,This is no time of year for Tunis.,neu
Ses01F_script03_2_F033,F,241.2519,244.1269,"Turn it on again, please.",xxx
Ses01F_script03_2_M032,M,243.8542,246.8036,I will do no such thing.,ang
Ses01F_script03_2_F034,F,246.5557,251.6118,Fine if you insist on being boorish and idiotic.,ang
Ses01F_script03_2_M033,M,251.3391,257.01,"Will you turn that off, it's driving me mad.",ang
Ses01F_script03_2_F035,F,256.48,260.4175,"You are far too temperamental, try to control yourself.",ang
Ses01F_script03_2_M034,M,260.4625,263.64,Turn it off.,ang
Ses01F_script03_2_F036,F,262.89,271.72,"I won't.  Let go, let go of me. Listen, listen?  I'm sick and tired of listening to you, you sadistic bully.",ang
Ses01F_script03_2_M035,M,264.8475,267.19,"Amanda, listen, listen.",ang
Ses01F_script03_2_M036,M,269.3425,273.61,Oh.  That's very amusing indeed.,ang
Ses01F_script03_2_F037,F,272.73,283.08,"Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible.",ang
Ses01F_script03_2_M037,M,277.5875,286.56,"You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",ang
Ses01F_script03_2_F038,F,287.295,292.72,This is the end.  Do you hear me?  Finally and forever.,ang
Ses01F_script03_2_M038,M,293.2325,295.3,You're not going like this.,ang
Ses01F_script03_2_F039,F,294.63,296.62,Oh.  Yes I am.,ang
Ses01F_script03_2_M039,M,295.96,297.455,You're not.,ang
Ses01F_script03_2_F040,F,297.03,315.46,"Yes I am.   Stop it. Stop it.  Let go of me. Oh.  You're a cruel fiend.  I loathe and I hate you. Marry you again?  Never, never, never. I hope you die in torment, you brute beast cad.",ang
Ses01F_script03_2_M040,M,298.65,314.65,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",ang
Ses01M_impro01_F000,F,6.77,8.46,Next.,ang
Ses01M_impro01_M000,M,8.2208,11.28,"Yes, me. Okay, okay here we go.",fru
Ses01M_impro01_F001,F,8.55,10.6,My window is open.,ang
Ses01M_impro01_M001,M,11.32,13.77,"Okay, so filled out all these forms  --",fru
Ses01M_impro01_F002,F,14.46,18.23,This is... Your last- Your first name is Jones?,xxx
Ses01M_impro01_M002,M,13.77,16.88,and I have This form of ID here so...,fru
Ses01M_impro01_M003,M,17.66,20.14,"Yes, Jones.",neu
Ses01M_impro01_F003,F,19.48,23.43,That's just strange I figured you filled in wrong sections.,xxx
Ses01M_impro01_M004,M,22.89,24.28,Well...,xxx
