id,speaker,start_time,end_time,text,emotion
Ses05M_impro01_F009,F,73.03,74.42,I know.,neu
Ses05M_impro01_F010,F,74.43,76.73,"Sir, you- I mean",fru
Ses05M_impro01_M011,M,77.87,80.98,Do you know how long it's gonna take me to start all over and fill out the new form?,fru
Ses05M_impro01_F011,F,77.81,80.14,You can waist as much as you want,fru
Ses05M_impro01_F012,F,80.15,83.75,Yeah.  I know it's gonna take a minute.  But you-- so you might as well get started now.,neu
Ses05M_impro01_M012,M,83.52,86.32,Might as well get started now? but Just take this one.,fru
Ses05M_impro01_F013,F,85.83,89.23,"I can't take this one, sir. this is the wrong form.",fru
Ses05M_impro01_M013,M,87.41,98.73,Why can't we just -- you know what?  How about if we just pretend that I'm getting a -- renewing my California I.D. and we just don't tell anybody -- That I'm getting a new one from a different state?,fru
Ses05M_impro01_F014,F,94.4,97.03,"Sir, please don't waste my time.",fru
Ses05M_impro01_F015,F,97.6,103.33,There is nothing I can do about it.  You need to take this other form and fill it out and go stand in the other line.,fru
Ses05M_impro01_M014,M,102.67,114.31,"Come on!  You know -- you can't just take -- make a little exception to the rule?  I know that you guys make exceptions.  I see -- you know, if I was-if I was your friend and you knew me, or something like that, you'd probably make a little exception for me wouldn't you?",fru
Ses05M_impro01_F016,F,106.97,110.58,"They're different forms, we process them all different-",fru
Ses05M_impro01_M015,M,114.32,119.03,"Wouldn't you? Oh, come on.  you just tell me.  You would make an exception for me.",ang
Ses05M_impro01_F017,F,114.54,117.31,I -- there's no way I'd make an exception.,fru
Ses05M_impro01_F018,F,117.61,123.96,"Sir, don't patronize me.  I can't make an exception.  I don't- I don't have the power to do that.  It's a different form.",fru
Ses05M_impro01_M016,M,122.37,125.08,Shh...I know you've got the power to do that.,fru
Ses05M_impro01_F019,F,124.0,126.87,They're processed differently.,fru
Ses05M_impro01_M017,M,125.09,127.95,That's crap- You're crap.  I don't buy it.,fru
Ses05M_impro01_F020,F,127.49,130.6,"Sir, you're gonna have to go stand in the other line.",fru
Ses05M_impro01_M018,M,129.64,135.31,I'm not leaving this line until I get my new I.D.  That's as simple as it is.  I'm not leaving this line until I get my new I.D.,fru
Ses05M_impro01_F021,F,132.82,137.31,I'm gonna- I'm gonna bring security over and have them escort you out.,ang
Ses05M_impro01_M019,M,136.69,143.24,"Well, then you're just gonna look stupid because I'm just waiting for an I.D. and you're gonna make security take me out because I want my I.D.",fru
Ses05M_impro01_M020,M,143.25,144.97,That's just dumb.,fru
Ses05M_impro01_F022,F,142.93,147.77,But you filled out the wrong form and you're in the wrong line and you're wasting both of our times.,fru
Ses05M_impro01_M021,M,145.77,148.79,I filled out the wrong form because they made me fill out the wrong form!,fru
Ses05M_impro01_F023,F,148.43,152.75,"Well, that's unfortunate, sir.  You're gonna have to go stand in the other line now.",ang
Ses05M_impro01_M022,M,152.31,160.32,"This is crap.  You know, I don't even know why I'm in this state.  Screw California.  I'm out of here.",fru
Ses05M_impro02_F000,F,3.0334,5.3,What is it?,xxx
Ses05M_impro02_M000,M,6.92,16.39,"Sweetheart, I've got to tell you something.  I just got a call.  I'm going to Iraq.",sad
Ses05M_impro02_F001,F,16.31,18.11,What?,sur
Ses05M_impro02_M001,M,17.87,23.57,"I know it's really crappy timing, but I don't have a choice.",sad
Ses05M_impro02_F002,F,22.25,24.19,"What?  No, you can't!",fea
Ses05M_impro02_M002,M,23.85,26.68,I know. I have to go-,xxx
Ses05M_impro02_F003,F,24.96,28.91,You didn't- Did you tell them you have two young children at home?,fea
Ses05M_impro02_M003,M,28.39,33.11,"You think they'd listen to me?  No.  Of course, I told them that.",xxx
Ses05M_impro02_F004,F,33.17,35.79,And they didn't care?,xxx
Ses05M_impro02_M004,M,35.25,37.44,No.,xxx
Ses05M_impro02_M005,M,39.1795,41.42,I don't know what to do.  I'm - Sorry,xxx
Ses05M_impro02_F005,F,40.07,42.4,They can't do that to you.,xxx
Ses05M_impro02_M006,M,41.43,42.69,I know.,xxx
Ses05M_impro02_M007,M,42.91,47.78,"I don't have a choice.  I have to go.  If I don't go, they'll come and take me.",sad
Ses05M_impro02_F006,F,45.35,49.51,"No, we have- There's got to be something you can do.  You can't go.",fru
Ses05M_impro02_M008,M,48.59,57.01,I've tried everything.  I've called everyone I know.  I've tried everything. No one can do anything for me or they won't do anything for me.,fru
Ses05M_impro02_F007,F,55.57,58.14,How long do you have to go for?,xxx
Ses05M_impro02_M009,M,58.04,60.23,At least a year.,xxx
Ses05M_impro02_F008,F,59.82,60.81,What?,sur
Ses05M_impro02_M010,M,60.3,62.39,I know.,sad
Ses05M_impro02_M011,M,62.7,70.72,I don't want to -- the kids.  You've got to take care of them.  You've got- you've got to-,sad
Ses05M_impro02_M012,M,70.75,79.42,"tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time.  And it's such an important time and I just don't want to miss it.",sad
Ses05M_impro02_F009,F,79.28,83.59,There's got to be something we can do.  You can't just go.,fru
Ses05M_impro02_M013,M,83.83,92.7,I don't have -- I know.  What are we gonna- What are we- just run away?  What can I do?  Where can we go?,sad
Ses05M_impro02_F010,F,90.67,94.51,Why don't we do that- Can we- Can we just leave the country?,fru
Ses05M_impro02_M014,M,93.02,94.36,Where are we gonna go?,xxx
Ses05M_impro02_M015,M,94.37,95.84,Where are we gonna go?,xxx
Ses05M_impro02_F011,F,94.75,96.17,I don't know.,xxx
Ses05M_impro02_M016,M,96.2767,100.34,They'll find me anyway.  You know they will.,xxx
Ses05M_impro02_F012,F,99.92,103.18,What would be the worst that would happen if they found you somewhere else?,neu
Ses05M_impro02_M017,M,102.24,109.83,"They'd put me in jail and then how long- when will I get to see the kids?  What, ten years?  I don't know.",fru
Ses05M_impro02_F013,F,109.72,112.02,"Well, they're so young.",sad
Ses05M_impro02_M018,M,111.65,119.95,I know.  But I'll-I'll send the pictures all the time and I'll write them emails and you can read them the emails that I send them.,sad
Ses05M_impro02_F014,F,118.5,122.89,Where are you gonna be stationed?  What are you gonna be doing?,xxx
Ses05M_impro02_M019,M,122.6,127.01,"I'm gonna be in Bagdad, just doing security.",sad
Ses05M_impro02_F015,F,127.24,132.27,"Are you gonna be like in tanks running around?  What- I mean, what does that mean?",fea
Ses05M_impro02_M020,M,131.87,139.85,"Yeah, it's gonna be everything.  I'm gonna be in the front.  I'll be -- it's not gonna be safe.",xxx
Ses05M_impro02_F016,F,138.59,140.67,"Oh, my God.",fea
Ses05M_impro02_M021,M,140.15,143.72,I just want to be honest with you.  I don't want you to .,sad
Ses05M_impro02_M022,M,144.29,153.84,"but, it's gonna be fine.  I'm gonna be fine.  You know I'm good at this.  I can do this.  That's why I trained all this time.  I'm good at this.  Okay?",sad
Ses05M_impro02_F017,F,152.39,154.99,But so many people have died.,fea
Ses05M_impro02_M023,M,154.48,159.39,"I know.  I know.  I know.  But, you know what?  That doesn't mean it's gonna be me; does it?",sad
Ses05M_impro02_F018,F,158.97,165.44,"I know.  I know.  I know I know. You're good You're good at what you do, but there's just so much chance involved.",xxx
Ses05M_impro02_M024,M,159.41,162.6,No.  It doesn't.  And you can't think like that.,sad
Ses05M_impro02_F019,F,165.47,170.67,"I mean, I-I know that you're a good soldier, but not everybody else is. and what if",fea
Ses05M_impro02_M025,M,169.3,178.68,I don't want you to -- I know.  I know. You can't worry about me.  You've got to worry about the kids.  And you've got to take care of the kids for me.  Okay?  Take care of the kids for me; all right?,sad
Ses05M_impro02_M026,M,178.76,184.01,"And you know my mom's here.  She'll come over and she'll be with you all the time, whenever you need her.",xxx
Ses05M_impro02_F020,F,182.48,185.34,It's just so much.,sad
Ses05M_impro02_M027,M,184.07,185.99,"I'll miss you, baby.",sad
Ses05M_impro02_F021,F,185.54,189.85,[GARBAGE] You have to write me everyday.,sad
Ses05M_impro02_M028,M,188.65,199.46,"All- I'll write you everyday, all the time.  And I'll send you pictures and you send me pictures. I know We've got email out there.  We've got email and I can see stuff and you can send me stuff all the time.  Okay?",sad
Ses05M_impro02_F022,F,198.85,203.13,"Can I send you, like videos and stuff? What about when they start walking.",xxx
Ses05M_impro02_M029,M,200.1,202.39,yeah yeah yeah.,sad
Ses05M_impro02_M030,M,202.45,207.42,You you record every second.  You record every second because I want to see it all.  Okay?,exc
Ses05M_impro02_M031,M,207.43,212.12,"If I don't get to see it now, I get to see it later at least, you know?  You've got to keep it all for me; all right?",xxx
Ses05M_impro02_F023,F,211.62,212.88,okay.,sad
Ses05M_impro02_M032,M,213.45,217.58,I love you.  Okay?,xxx
Ses05M_impro02_F024,F,214.77,216.19,[GARBAGE],sad
Ses05M_impro03_M000,M,5.1,7.05,Guess what?,exc
Ses05M_impro03_F000,F,6.65,8.09,what?,neu
Ses05M_impro03_M001,M,7.79,11.12,"I did it, I asked her to marry me.",exc
Ses05M_impro03_F001,F,10.67,12.89,What? you did?,sur
Ses05M_impro03_M002,M,11.4,13.52,"Yes, I did it.",exc
Ses05M_impro03_F002,F,12.94,13.96,When?,exc
Ses05M_impro03_M003,M,13.54,16.12,"Oh my god, it was just last weekend.",exc
Ses05M_impro03_F003,F,15.9,19.35,"Oh, what, how- where how did you do it?",exc
Ses05M_impro03_M004,M,18.03,25.1,"She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right?",hap
Ses05M_impro03_F004,F,19.62,22.37,Okay good. I I assumed.,exc
Ses05M_impro03_M005,M,25.11,31.57,"Um-, but no- It was It was great.  It was really great.  I think she was really surprised and she was really happy. um-",xxx
Ses05M_impro03_F005,F,29.87,31.82,oh-,hap
Ses05M_impro03_M006,M,31.58,44.05,"I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up.",hap
Ses05M_impro03_M007,M,44.06,54.66,"You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock-",hap
Ses05M_impro03_F006,F,54.11,55.49,uh-huh,neu
Ses05M_impro03_M008,M,54.7,65.14,"and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing.",hap
Ses05M_impro03_M009,M,65.16,78.36,"Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um-",hap
Ses05M_impro03_M010,M,78.39,89.5469,"And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring.",hap
Ses05M_impro03_M011,M,89.5569,103.31,"And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me?",hap
Ses05M_impro03_F007,F,101.83,106.07,"Oh, my God.  That's so dramatic.",exc
Ses05M_impro03_M012,M,104.43,111.7,Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.,hap
Ses05M_impro03_F008,F,106.14,108.33,so cute.,hap
Ses05M_impro03_F009,F,108.51,111.01,"No, it's totally original, though.",hap
Ses05M_impro03_F010,F,111.02,112.33,oh.,hap
Ses05M_impro03_M013,M,111.71,115.22,"Yeah.  And she said yes.  And she cried, of course.",hap
Ses05M_impro03_F011,F,114.12,117.95,"Oh, Then you had a whole weekend of camping?",hap
Ses05M_impro03_M014,M,116.47,123.1,"Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah.",hap
Ses05M_impro03_F012,F,121.72,125.36,"Oh, right. sure [LAUGHTER]",hap
Ses05M_impro03_M015,M,123.11,127.7,It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy.,hap
Ses05M_impro03_F013,F,127.36,129.54,So where are you going to have your wedding?,hap
Ses05M_impro03_M016,M,128.56,141.36,"We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right?",hap
Ses05M_impro03_F014,F,141.0,143.58,Yeah. of course.,exc
Ses05M_impro03_M017,M,141.42,146.0,Okay good. And uh- I want you to be in it actually.,xxx
Ses05M_impro03_F015,F,144.43,146.24,Okay Okay.,exc
Ses05M_impro03_M018,M,146.01,152.75,"Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so-",hap
Ses05M_impro03_F016,F,151.52,153.36,Where is she right now?,hap
Ses05M_impro03_M019,M,153.09,155.79,"oh, She's back at work. yeah.",neu
Ses05M_impro03_F017,F,154.33,157.39,"Yeah,I'll hang out with the both of you.",hap
Ses05M_impro03_M020,M,156.54,159.04,Of course.  We'll go out to dinner later this week.,exc
Ses05M_impro03_F018,F,158.18,159.33,yes.,exc
Ses05M_impro03_M021,M,159.07,160.19,It will be perfect.,exc
Ses05M_impro03_F019,F,159.73,162.7,Oh I'm so excited for you.,exc
Ses05M_impro03_M022,M,161.46,165.85,"Yes, me too. Oh I am so in love.",xxx
Ses05M_impro03_F020,F,165.75,166.91,oh.,hap
Ses05M_impro03_M023,M,165.86,167.46,She's the one.,hap
Ses05M_impro03_F021,F,168.0537,172.28,"Oh, my gosh.  You told your parents already? and everything",hap
Ses05M_impro03_M024,M,170.95,174.59,Of course.  I told them right away.  We called them all right them.,hap
Ses05M_impro03_F022,F,172.39,174.62,Are they so excited?,hap
Ses05M_impro03_M025,M,174.6,182.79,"Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know.",hap
Ses05M_impro03_M026,M,182.8,185.94,She wants grandkids. So we'll be working on that right away.,hap
Ses05M_impro03_F023,F,184.76,186.72,Are you guys gonna have kids?,exc
Ses05M_impro03_M027,M,185.97,188.85,"Of course, we're gonna have kids, like three at least.",hap
Ses05M_impro03_F024,F,186.95,188.27,Yeah?,xxx
Ses05M_impro03_F025,F,188.28,190.63,"Whoa, right away?.",xxx
Ses05M_impro03_M028,M,188.88,195.13,"She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that.",hap
Ses05M_impro03_F026,F,194.21,196.27,Are you going to start right away?,neu
Ses05M_impro03_M029,M,195.67,202.66,"Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable.",exc
Ses05M_impro03_F027,F,200.57,204.3,"Yeah, have you ever like lived with someone else before?",neu
Ses05M_impro03_M030,M,203.19,210.57,"Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah.",hap
Ses05M_impro03_F028,F,207.09,209.52,"Oh, did you?  I didn't know that.",xxx
Ses05M_impro03_F029,F,210.29,212.31,oh.,xxx
Ses05M_impro03_M031,M,210.58,215.29,But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon.,hap
Ses05M_impro03_F030,F,215.03,216.65,Oooh,neu
Ses05M_impro03_M032,M,215.3,219.16,it's great. I'm a lucky man.,hap
Ses05M_impro03_F031,F,217.54,220.65,"That's incredible yeah ,Congratulations.",hap
Ses05M_impro03_M033,M,219.75,221.9,Thank you.,hap
Ses05M_impro04_M000,M,5.3295,12.85,"Uh, God.  I don't know what to do anymore.  Like I said --",fru
Ses05M_impro04_F000,F,12.42,14.27,What do you mean?,xxx
Ses05M_impro04_M001,M,15.34,24.58,"I don't know.  There's nothing for me out there.  I can't get a job.  I haven't gotten a job in a year, three years.  What is it, three years now; right? That I haven't been able to have a job.",fru
Ses05M_impro04_F001,F,22.78,25.13,Really? It's been that long?,neu
Ses05M_impro04_M002,M,24.6,34.89,"Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday.",fru
Ses05M_impro04_F002,F,26.78,28.25,Wow.,neu
Ses05M_impro04_M003,M,35.07,38.9,And try to do something. I mean-,fru
Ses05M_impro04_F003,F,38.41,40.66,What have you been trying?,neu
Ses05M_impro04_M004,M,40.33,46.72,"Well, everything.  I'll do temping, you know, office work.  You know, whatever to pay the bills.  You know, I'll do anything.",fru
Ses05M_impro04_M005,M,46.73,51.44,"But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do.",fru
Ses05M_impro04_F004,F,49.25,50.54,Right.,neu
Ses05M_impro04_M006,M,51.46,59.45,"But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school.",fru
Ses05M_impro04_M007,M,59.49,61.54,What do you do?,fru
Ses05M_impro04_F005,F,61.05,70.27,"Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place.",neu
Ses05M_impro04_M008,M,69.6,73.01,"You plan on being there forever? I mean, Like, what do you --",neu
Ses05M_impro04_F006,F,71.91,78.5,"No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --",neu
Ses05M_impro04_M009,M,74.27,75.18,yeah.,neu
Ses05M_impro04_M010,M,75.2,76.19,right.,neu
Ses05M_impro04_M011,M,78.04,84.38,"Yeah, yeah.  Well, hello.  That's what I'm doing too.  But I can't get the restaurant job.  I can't get -- -- the restaurant gig.  No one will give me anything.",fru
Ses05M_impro04_F007,F,81.47,83.17,Really?,neu
Ses05M_impro04_M012,M,84.39,92.15,"I go in for these interviews, and they're all cool and everything, you know.  Their nice and I'm nice to them, you know, give and take, back and forth, and whatever.",fru
Ses05M_impro04_M013,M,92.16,94.54,But they always go with somebody else.,fru
Ses05M_impro04_F008,F,92.45,100.54,"L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and",neu
Ses05M_impro04_M014,M,98.13,105.69,"Yeah, absolutely.  Hello?  You know me.  I go to bars all the time.  Like, they all know me, you know.  But no one wants to hire me.",fru
Ses05M_impro04_M015,M,105.699,110.77,"but Maybe they don't want to hire me because they know me. I don't know, what's wrong with me, Is there something wrong with me?",fru
Ses05M_impro04_F009,F,107.38,111.72,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just",neu
Ses05M_impro04_F010,F,111.73,114.51,are you going into the bars every night?,neu
Ses05M_impro04_M016,M,111.64,121.21,"I mean, You can tell me what.  Why is no one hiring me?  Is it me?  Be honest.  You can tell me. you know I can take it.  I can take it, you just tell me. Why?",fru
Ses05M_impro04_F011,F,119.73,124.23,"Well, I don't really know.  I don't I don't know you in like a job situation, so.",neu
Ses05M_impro04_M017,M,123.29,128.06,"Yeah, but I'm -- okay, well how about personality wise?  I mean, people who know me won't hire me.  Why?",fru
Ses05M_impro04_F012,F,128.22,132.82,"Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job?",neu
Ses05M_impro04_M018,M,131.7,137.22,"I don't think I have an attitude problem when I'm on the job, no- I have an attitude problem right now because I don't have a job.",xxx
Ses05M_impro04_F013,F,134.6,136.23,Maybe [garbage].,neu
Ses05M_impro04_F014,F,136.87,142.92,"Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something.",neu
Ses05M_impro04_M019,M,142.21,143.88,An abrasive vibe?,ang
Ses05M_impro04_F015,F,143.36,146.01,I don't know.  I'm I'm just trying --,neu
Ses05M_impro04_M020,M,144.34,151.18,"Let me know that's -- that's fine.  You think I have an abrasive vibe, whatever.  You're entitled to your opinion, of course.  Maybe that's why I don't have a job.",ang
Ses05M_impro04_F016,F,149.67,151.58,Are you getting defensive?,neu
Ses05M_impro04_M021,M,151.19,157.44,"No.  I'm not getting defensive.  I'm not getting defensive.  No. I asked you a question, you told me.  What?",xxx
Ses05M_impro04_F017,F,157.61,161.23,Yeah.  That might be something you want to look at.  I mean --,neu
Ses05M_impro04_M022,M,160.54,165.88,"I'm not like this all the time.  I mean, I don't -- I'm just frustrated right now, all right.  I just want to do --",fru
Ses05M_impro04_F018,F,165.62,166.84,Okay.,neu
Ses05M_impro04_M023,M,165.91,172.76,"I want to make some money.  I need to make some money.  I've got to pay some bills, I owe people money.  I owe lots of people money.  I need to make some money.",fru
Ses05M_impro04_F019,F,167.53,169.19,I understand.,neu
Ses05M_impro04_F020,F,172.31,174.65,"Yeah, it's stressful.  I recognize that.",neu
Ses05M_impro04_M024,M,173.97,182.88,"Do you have any idea how I can make money?  I mean, what can I do to make some quick money, something?  Anything, that's relatively within the you know law.",fru
Ses05M_impro04_F021,F,177.47,178.85,ah.,neu
Ses05M_impro04_F022,F,182.34,184.68,"Not- Not selling pot, right?",neu
Ses05M_impro04_M025,M,183.5,186.91,"Right, probably not selling pot. I don't want to go to jail.",fru
Ses05M_impro04_F023,F,185.19,186.56,Okay so.,neu
Ses05M_impro04_F024,F,186.61,188.06,Fair enough.,neu
Ses05M_impro04_M026,M,186.92,189.25,Because that would just really be a topper for me.,fru
Ses05M_impro04_F025,F,188.54,190.94,Yeah.  [LAUGHTER] It's a joke.,xxx
Ses05M_impro04_M027,M,190.44,192.31,Thank you.  Ha ha.,fru
Ses05M_impro04_F026,F,191.92,199.0,"Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm.",neu
Ses05M_impro04_M028,M,198.38,201.33,See what I mean?  You can't even think of anything.,fru
Ses05M_impro04_F027,F,200.45,205.65,"Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills?",neu
Ses05M_impro04_M029,M,205.58,207.76,I can juggle.,fru
Ses05M_impro04_F028,F,207.36,211.03,"Well, maybe we can find you something with juggling.",neu
Ses05M_impro04_M030,M,210.82,212.43,I've tried.,fru
Ses05M_impro04_F029,F,211.04,213.33,Have you checked out Craig's List and stuff?,neu
Ses05M_impro04_M031,M,212.62,220.0,Yes!  Nobody wants a juggler.  I am not going to -- I'm not going to dress up like a clown. I'm not going to dress up like a freaking clown. No.,fru
Ses05M_impro04_F030,F,215.37,218.99,"What if you do kids parties? oh, come on.",neu
Ses05M_impro04_M032,M,220.01,226.06,"No, it's demeaning.  I am not a clown.  I have talent.  Clowns don't have talent.",fru
Ses05M_impro04_F031,F,225.37,227.15,Okay.  All right.,neu
Ses05M_impro04_M033,M,226.49,227.91,It's that simple.,fru
Ses05M_impro04_F032,F,227.68,232.48,"Okay.  Well, fine. we won't- I won't argue with you about that.",neu
Ses05M_impro04_M034,M,231.1,232.6,yeah.,fru
Ses05M_impro04_F033,F,232.95,236.83,What else?  I can't -- uh.  I'm drawing a blank here.,fru
Ses05M_impro04_M035,M,236.69,238.91,You and me both.,fru
Ses05M_impro04_F034,F,239.66,242.72,"That's rough.  I'm really sorry, Ryan.",neu
Ses05M_impro04_M036,M,242.6,245.03,"Yeah, life sucks.",xxx
Ses05M_impro04_F035,F,245.78,253.99,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?",neu
Ses05M_impro04_M037,M,252.71,255.5,"No, I just showed that for you [garbage].",fru
Ses05M_impro04_F036,F,254.38,262.86,"Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't",neu
Ses05M_impro04_M038,M,262.01,264.0,I like to think so.,fru
Ses05M_impro04_F037,F,262.92,266.19,I can't see where the issue would be. so,neu
Ses05M_impro04_M039,M,264.79,266.31,see.,fru
Ses05M_impro04_M040,M,267.83,270.42,"Yeah, well thanks for your help.",ang
Ses05M_impro04_F038,F,270.54,274.36,"I'm sorry.  Good luck, man.",xxx
Ses05M_impro04_M041,M,273.8,275.89,I'll need it.,sad
Ses05M_impro05_M000,M,4.73,10.29,Hi. Um-  My luggage didn't come out of the conveyor thingy.,neu
Ses05M_impro05_F000,F,9.96,11.52,Hmm. Hmm.,neu
Ses05M_impro05_M001,M,10.32,13.05,"So, um, what do I do?",neu
Ses05M_impro05_F001,F,11.55,13.33,How long ago was that?,neu
Ses05M_impro05_M002,M,13.07,19.82,"Uh- Like, an hour and a half ago.  I talked to somebody who was standing out there and they said wait.  Sometimes like random butt- pieces come out late.",neu
Ses05M_impro05_F002,F,19.11,20.48,Uh-Hmm.,neu
Ses05M_impro05_M003,M,19.85,22.75,"And so I waited there, but nothing came.",neu
Ses05M_impro05_F003,F,22.44,26.74,"Um, okay.  Well, you can fly- file a claim.  Where were you coming from?",neu
Ses05M_impro05_M004,M,26.17,30.34,"I was coming from um the Midwest, like Iowa.",neu
Ses05M_impro05_F004,F,29.83,32.86,"So, within the country, though? umm",neu
Ses05M_impro05_M005,M,31.42,34.37,"Yeah, I know I was in the country.  I mean, it's not that complicated.",neu
Ses05M_impro05_F005,F,34.04,41.39,"Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --",neu
Ses05M_impro05_M006,M,39.31,41.48,"Well, I would hope so.",neu
Ses05M_impro05_F006,F,41.4,46.83,"Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost.",neu
Ses05M_impro05_M007,M,44.73,46.1,People lose --,neu
Ses05M_impro05_M008,M,46.12,47.28,forever?,sur
Ses05M_impro05_F007,F,46.87,48.06,yeah.,neu
Ses05M_impro05_M009,M,47.37,52.94,"You know, this is actually, I mean it's -- it's a really important piece of luggage.",neu
Ses05M_impro05_F008,F,52.36,53.6,Okay.,neu
Ses05M_impro05_M010,M,53.11,57.53,"I mean, it's not big or anything like that.  I mean, it's not worth a lot of money or anything.",neu
Ses05M_impro05_F009,F,56.83,60.85,Did you have insurance on your flight?,neu
Ses05M_impro05_M011,M,60.71,64.34,"No.  I mean, don't you get insurance when you buy your ticket or something?",xxx
Ses05M_impro05_F010,F,63.81,67.88,"No, you have to buy it now.  It's like thirty dollar extra.",neu
Ses05M_impro05_M012,M,67.85,74.8,"Well, no one even told me about that.  Like, why would I think to buy insurance?  I was- It's like a three hour flight.",fru
Ses05M_impro05_F011,F,70.23,73.13,"well, it's something that worth",neu
Ses05M_impro05_F012,F,74.44,76.28,"yeah, I don't know.",neu
Ses05M_impro05_M013,M,75.38,79.28,"How can you lose my luggage like from like, in --",fru
Ses05M_impro05_F013,F,78.99,85.79,Chances are it's probably just you know -- taking time being um- unloaded from the airplane.,neu
Ses05M_impro05_M014,M,79.79,81.49,-- four hundred miles?,xxx
Ses05M_impro05_M015,M,83.59,86.61,"I should hope so.  You know, I need that today.",fru
Ses05M_impro05_F014,F,86.47,94.86,"Um, well, there's not much I can do.  I can, you can file this report and we'll call you when it comes in.",neu
Ses05M_impro05_M016,M,92.66,102.9,"Let me explain to you what the problem is.  My grandfather's remains are in that bag.  And I have to, like, distribute them today.  We're suppose to, you know, throw them out to the sea today.",fru
Ses05M_impro05_F015,F,100.32,101.98,wow.,neu
Ses05M_impro05_F016,F,102.94,108.84,"Wow.  Well, that's really important, obviously.  But, um --",neu
Ses05M_impro05_M017,M,107.65,113.67,"Yeah.  I mean, if you have a suggestion, like, it would be great to help me out here.",fru
Ses05M_impro05_F017,F,112.4,118.19,"Uh- Actually, I don't know that that's legal. Um- it is the issue",neu
Ses05M_impro05_M018,M,116.5,119.63,"Well, I don't care if it's legal.  It's happened.  It's already done.",fru
Ses05M_impro05_F018,F,118.22,121.62,"Yeah I mean, Your bag might have been confiscated because it's --",neu
Ses05M_impro05_M019,M,121.22,124.28,"Well, could you tell me if it's been confiscated then.",fru
Ses05M_impro05_F019,F,122.57,125.37,-- it's a biohazard. so- um,neu
Ses05M_impro05_M020,M,124.35,130.44,"I mean, some information here would be great.  Some help.  Can you, like, type something in and find out?",fru
Ses05M_impro05_F020,F,130.42,134.13,Yeah.  Let me just call security.,neu
Ses05M_impro05_M021,M,132.65,135.01,That would be great.  Thank you very much.,fru
Ses05M_impro05_F021,F,134.9,136.31,[LAUGHTER] Okay.  Hold on.,neu
Ses05M_impro05_M022,M,135.11,136.31,Thank you,neu
Ses05M_impro06_F000,F,3.67,6.57,"Ryan, what's wrong?",xxx
Ses05M_impro06_M000,M,10.9,14.86,I just got some bad news.,sad
Ses05M_impro06_F001,F,15.26,17.19,What?,xxx
