id,speaker,start_time,end_time,text,emotion
Ses02M_impro01_F008,F,54.94,58.31,you need to bring two forms of ID there is nothing we can do about it.,fru
Ses02M_impro01_M009,M,57.3791,64.1421,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,ang
Ses02M_impro01_F009,F,60.0864,61.5056,"Well, it's actually-",fru
Ses02M_impro01_F010,F,63.2229,68.4976,"It's standard that you bring a couple of forms of ID, I'm sorry.",fru
Ses02M_impro01_M010,M,66.9831,73.6261,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my",ang
Ses02M_impro01_F011,F,71.2864,74.6495,"Well, I'm sorry, sir, but we're not responsible.",fru
Ses02M_impro01_M011,M,74.2423,76.2871,"I filled out the application right, didn't I?",ang
Ses02M_impro01_F012,F,76.0075,82.1167,"Yes, you did, thank you very much, but we're not responsible if you've forgotten something, and we need to have two forms of ID.",fru
Ses02M_impro01_M012,M,81.5927,88.776,Okay. What about - no -- how about you hold that and I'll - I'll go and I can come back-,fru
Ses02M_impro01_F013,F,87.4655,91.658,"I'm sorry, but there is a lot of people waiting so you're just going to have to get in line again.",fru
Ses02M_impro01_M013,M,91.1995,93.9287,I've been waiting for three hours.,fru
Ses02M_impro01_F014,F,93.4266,97.4221,"It just happens to people all the time, I'm sorry sir, but I can't make an exception for you.",fru
Ses02M_impro01_M014,M,97.1601,99.54,This is ridiculous. Come on,fru
Ses02M_impro01_F015,F,98.7147,100.1295,"I'm sorry, sir.",neu
Ses02M_impro01_M015,M,99.989,104.6996,"I cannot go back in that line. I've got stuff I need to do, I mean-",fru
Ses02M_impro01_F016,F,104.7414,106.0901,there is nothing I can do.,neu
Ses02M_impro01_M016,M,105.4351,112.2472,"But my driver's license - I had to have my birth certificate to get my driver's license in the first place right, I mean this - here is my driver's license so",xxx
Ses02M_impro01_F017,F,111.7499,115.959,"I know sir, but we have to have two forms. There is nothing I can do about it, I'm sorry.",fru
Ses02M_impro01_M017,M,115.435,118.71,That doesn't make any sense. Why?,fru
Ses02M_impro01_F018,F,118.3825,120.5877,"I'm sorry, sir. There is nothing I can do.",fru
Ses02M_impro01_M018,M,119.1904,126.0898,You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application,ang
Ses02M_impro01_F019,F,122.8148,125.806,"Well, if you had checked the web site it would have said.",fru
Ses02M_impro01_F020,F,126.2997,130.8496,If you had checked the website it would have said that you needed two forms of identification.,fru
Ses02M_impro01_M019,M,129.4304,137.7264,"What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home.",ang
Ses02M_impro01_F021,F,137.2469,138.7534,"Well, maybe you should",fru
Ses02M_impro01_M020,M,138.3822,141.7665,I waited in line now I'm ready to get my stuff and then go home.,fru
Ses02M_impro01_F022,F,141.3516,146.0022,Right. So maybe you should go home now and get your paperwork and come back.,fru
Ses02M_impro01_F023,F,148.0459,153.3206,"I'm sorry sir but there's a lot of people waiting. So if you won't move out of the way, then I'm going to have to call security.",fru
Ses02M_impro01_M021,M,149.4956,151.5261,"God, oh my-",fru
Ses02M_impro01_M022,M,153.3165,155.0414,This is ridiculous.,fru
Ses02M_impro01_F024,F,154.5392,157.0808,"I'm sorry, sir, it's not my choice.",fru
Ses02M_impro02_F000,F,3.9987,6.0541,I don't want you to go.,sad
Ses02M_impro02_M000,M,7.0366,15.1,"I know, I know. I don't want to go either baby. I love you know. And I'm going to miss you a lot.",sad
Ses02M_impro02_F001,F,15.5524,23.3599,"I'm going to miss you too; I don't know what I'm going to do here without you. It's going to be so lonely, and so hard.",sad
Ses02M_impro02_F002,F,23.579,26.4151,I don't want to be a single mom.,sad
Ses02M_impro02_M001,M,26.7598,31.4253,"You won't be. I'll be back; I'll be back before you know it. All right, and",sad
Ses02M_impro02_F003,F,31.3058,32.6401,but,sad
Ses02M_impro02_M002,M,32.68,33.6558,and,sad
Ses02M_impro02_F004,F,33.4566,37.3201,It's dangerous; I mean how can you make sure that you'll,sad
Ses02M_impro02_M003,M,37.5389,44.4296,"It's- It's dangerous anywhere, honey. I mean this is -this- I'm just going to go and we'll get it over with,",fru
Ses02M_impro02_M004,M,44.4743,54.8649,"I'll come back we'll have, you know, some good benefits from being in the service and then we'll live - we'll live a happy life, then the rest of us, like the three of us.",xxx
Ses02M_impro02_F005,F,54.02,55.5818,I hope so.,sad
Ses02M_impro02_M005,M,55.4225,56.8962,A little family.,xxx
Ses02M_impro02_F006,F,56.6174,58.0712,I hope so.,sad
Ses02M_impro02_M006,M,58.1707,59.5249,You gotta,xxx
Ses02M_impro02_F007,F,59.0868,61.0584,It's going to be really rough.,sad
Ses02M_impro02_M007,M,61.7187,63.7973,"You gotta take care of our baby for me, alright?",sad
Ses02M_impro02_F008,F,64.7625,67.7895,I'll send you lots of pictures.,sad
Ses02M_impro02_M008,M,67.8916,74.1377,"I hope so, because I'm not going to be able to survive without all that. I don't know what I'm going to do.",sad
Ses02M_impro02_M009,M,75.036,84.1992,I've never been - I've never been away from you for two weeks let alone a year.,sad
Ses02M_impro02_F009,F,84.1439,88.959,"Well, just promise me that you going to be safe.",sad
Ses02M_impro02_F010,F,89.8468,96.5662,"I mean can't they put you in like, you know kitchen work or something where you won't get",sad
Ses02M_impro02_M010,M,96.5942,99.7326,"No, it doesn't work that way",xxx
Ses02M_impro02_M011,M,101.0854,108.0313,"but, I mean, I'm going to do whatever I can and get back here as fast as I can.",xxx
Ses02M_impro02_F011,F,108.5118,112.6479,It doesn't make any sense; I don't know why we have to be at war in the first place.,fru
Ses02M_impro02_M012,M,113.8282,119.834,"I know, but it's not our decision, I guess, you know, I mean",xxx
Ses02M_impro02_M013,M,120.2518,128.8678,there's people that thought it was the right thing to do so now we have to- we have to do what we have to do for our country,sad
Ses02M_impro02_M014,M,129.5686,137.7099,"and it'll work out you know, go there and do that. Yeah, I'll be back",neu
Ses02M_impro02_F012,F,137.8409,142.0114,"Will you write me letters, paper ones?",sad
Ses02M_impro02_M015,M,141.7127,148.2248,"Yeah, of course. I don't know if we'll have computers or anything like that you know, so probably my only option then.",xxx
Ses02M_impro02_M016,M,148.5469,155.0556,"Yeah, I'll write you every day 'cause you're the only thing that's going to be on my mind.",xxx
Ses02M_impro02_F013,F,155.7643,160.4854,"Our baby needs a dad; you can't leave. Okay, you can't disappear.",sad
Ses02M_impro02_M017,M,159.4932,164.3,"Our baby has a dad, alright. Daddy is going to be back soon.",sad
Ses02M_impro02_M018,M,165.83,178.4193,"I want you to, you know, take lots of video; pictures and I can see you when I get back or while I'm there. I'm going to miss you.",sad
Ses02M_impro02_F014,F,178.7739,181.4226,I'll miss you too.,sad
Ses02M_impro03_M000,M,3.1431,5.553,"Oh, you're never going to believe it.",exc
Ses02M_impro03_F000,F,5.2402,9.0515,What? What? You look really happy what's going on?,exc
Ses02M_impro03_M001,M,9.1156,12.3065,"Well, I finally did it",exc
Ses02M_impro03_F001,F,12.123,14.0146,Finally did what?,exc
Ses02M_impro03_M002,M,14.1737,17.6149,I-I asked her to marry me.,xxx
Ses02M_impro03_F002,F,17.3302,21.296,"You did? Oh, my Gosh, I'm so proud of you.",xxx
Ses02M_impro03_M003,M,21.2152,23.3916,"Yes, I know. [LAUGHTER]",xxx
Ses02M_impro03_F003,F,23.2289,25.5477,"Oh, my Gosh. Well, and did",exc
Ses02M_impro03_M004,M,24.8,27.6835,"I'm so nervous you know, I'm-",xxx
Ses02M_impro03_F004,F,26.9512,28.2937,Did she say yes?,exc
Ses02M_impro03_M005,M,28.2293,31.5075,"Yes, she said yes. [LAUGHTER] I know",exc
Ses02M_impro03_F005,F,31.1617,32.911,That's like the most definitive.,exc
Ses02M_impro03_M006,M,32.6098,36.6537,I know Uhm- I can't believe it.  It's like-,xxx
Ses02M_impro03_F006,F,36.4389,40.3353,"Oh, my gosh, wait so when did you decide to do this, I mean,",xxx
Ses02M_impro03_F007,F,40.5591,44.4238,I would have thought you would have told me that you were planning on doing this.,exc
Ses02M_impro03_M007,M,43.75,49.86,"Well, yes, I wanted it you know I guess sort of as a surprise for everyone so",xxx
Ses02M_impro03_F008,F,48.8635,53.0889,"Yea, I guess so. Oh, my Gosh. Was she surprised?",exc
Ses02M_impro03_M008,M,53.04,58.33,"Yes, yes. You know, she - she was like - I mean, she was happy, you know",exc
Ses02M_impro03_F009,F,57.86,58.81,Yeah.,xxx
Ses02M_impro03_M009,M,58.3367,64.1134,"I - I think it was about time, I don't know, maybe. You know what, it's been it's been long enough now.",exc
Ses02M_impro03_F010,F,63.3405,65.1508,So what did you do?,xxx
Ses02M_impro03_M010,M,65.1724,72.73,"Oh, well, it was -- you know, we were at this- at this concert and yeah",hap
Ses02M_impro03_M011,M,72.74,76.14,so I-I talked to some of the crew before hand and-,hap
Ses02M_impro03_F011,F,74.955,77.0704,"Oh, You did not.",exc
Ses02M_impro03_M012,M,76.8059,77.7009,I-I did.,hap
Ses02M_impro03_F012,F,77.0907,80.57,"Oh, my Gosh. that's so cute",exc
Ses02M_impro03_M013,M,79.2909,85.532,"So I got the band to do something, you know, like towards the end of the song I got to go up on stage and, uh",xxx
Ses02M_impro03_F013,F,85.3339,94.6853,"That's so romantic. Oh, my Gosh. She must have died. That's like one of those things you write into a magazine about like my boyfriend did this. Oh my God.",exc
Ses02M_impro03_M014,M,86.83,88.3,"I know, so",hap
Ses02M_impro03_M015,M,88.46,90.1494,I got to freak her out.,hap
Ses02M_impro03_M016,M,94.4412,95.804,"No, yes -- so",exc
Ses02M_impro03_F014,F,95.4379,96.8617,She must have flipped out.,exc
Ses02M_impro03_M017,M,96.6583,100.279,"Yea, that way she was guaranteed that she could not say no.",hap
Ses02M_impro03_F015,F,99.6891,103.4785,Right exactly because you can't say no in front of thousands of people. [LAUGHTER],exc
Ses02M_impro03_M018,M,103.33,104.9776,"No, but it was good.",exc
Ses02M_impro03_F016,F,104.4488,106.5845,Did you bring her up on stage too?,exc
Ses02M_impro03_M019,M,105.9947,107.4795,"Yes, yes. [LAUGHTER]",exc
Ses02M_impro03_F017,F,107.2558,109.6966,"Oh, my Gosh, that's so cute.",exc
Ses02M_impro03_M020,M,109.5372,114.5874,"I know it was, I don't know I was really nervous but I'm really - I'm really glad.",exc
Ses02M_impro03_F018,F,113.3783,115.3716,Are your parents excited or...?,exc
Ses02M_impro03_M021,M,115.1625,119.6025,"Oh yes, they - they you know they love her and so I mean...",hap
Ses02M_impro03_F019,F,119.1334,121.56,"Yea, totally. So when is it going to happen?",xxx
Ses02M_impro03_M022,M,121.6073,129.4938,"Well, we're thinking uh - we're thinking winter time, you know, we're going to do it in the winter and then maybe, you know, maybe",xxx
Ses02M_impro03_M023,M,129.9508,139.699,"I don't know either do a honeymoon like in the snow or fly down to like Australia, Southern Hemisphere, [GARBAGE] so we'll decide with that.",xxx
Ses02M_impro03_F020,F,135.37,137.95,"Ooh, that would be fun.",exc
Ses02M_impro03_F021,F,139.3125,143.645,"Do you think you'll get a house or something, like you guys are looking to buy some place or",xxx
Ses02M_impro03_M024,M,143.6282,150.2993,"Yea, yea, I'm not too sure where yet I guess you know, I kind of got to figure some stuff out here first",exc
Ses02M_impro03_F022,F,149.58,150.66,Yeah. [LAUGHTER],xxx
Ses02M_impro03_M025,M,150.3093,156.8328,but like you know it's just - I guess we're just excited right now that we'll get to continue it together.,xxx
Ses02M_impro03_F023,F,152.6886,157.9201,"Oh my Gosh. I cannot believe you're getting married, that is so cool.",exc
Ses02M_impro03_M026,M,157.619,158.9208,I know.,exc
Ses02M_impro03_F024,F,158.8655,164.7588,"Golly, it just makes me all like romantic inside, like I really want that to happen to me. [LAUGHTER]",exc
Ses02M_impro03_M027,M,164.7903,172.9558,"Oh, it will, obviously you know. But I know it's something - I don't know, you never really think about it happening, like before hand.",hap
Ses02M_impro03_F025,F,171.654,174.8068,Did you have a good ring? You better have had a good ring.,xxx
Ses02M_impro03_M028,M,174.7051,176.434,"Sure. Oh, yes.",hap
Ses02M_impro03_F026,F,176.1086,178.9562,Good. The ring makes all the difference.,xxx
Ses02M_impro03_M029,M,178.5291,183.85,You know I had my mom come along maybe help me out a little bit because she's got good taste. but,xxx
Ses02M_impro03_F027,F,183.57,185.33,"Oh, that's awesome.",xxx
Ses02M_impro03_M030,M,185.2618,189.2079,"Yes, well, Thanks, thanks. Thank you. yeah",exc
Ses02M_impro03_F028,F,186.1365,191.4453,"Yay, well congratulations, that's so cool. [BREATHING] I can't wait.",exc
Ses02M_impro03_M031,M,190.9368,191.8928,Hah.,hap
Ses02M_impro04_M000,M,3.6516,6.473,"Uhm, I don't know",fru
Ses02M_impro04_F000,F,5.1157,6.9185,So how you feeling?,neu
Ses02M_impro04_M001,M,6.473,9.4965,I don't know what I'm going to do about this; I mean,fru
Ses02M_impro04_M002,M,10.8729,13.3083,"I have got to get a job, you know? Like-",fru
Ses02M_impro04_F001,F,13.1185,16.2387,"You've been doing a lot of work for it, right?",neu
Ses02M_impro04_M003,M,16.0012,20.93,"Well, yea you know, I get my resumes and I mean I-",fru
Ses02M_impro04_F002,F,24.9578,28.19,"Right, so the fact you doing the best that you can is -",neu
Ses02M_impro04_M004,M,20.99,26.259,"I go out all the places I can, every place that'll give an interview you know.",fru
Ses02M_impro04_F003,F,28.2,31.74,"you know you shouldn't give yourself a hard time for that, it's the best you can.",neu
Ses02M_impro04_M005,M,31.6,37.9371,"But it's been so long, like what - what am I - what am I waiting -- I should probably just do something else, or",fru
Ses02M_impro04_F004,F,37.9351,40.8943,"Well, but you care about what you do, right?",neu
Ses02M_impro04_M006,M,37.9705,41.5407,"I don't know, I mean why - why",fru
Ses02M_impro04_M007,M,41.6743,54.6257,"Yea, but it's - it's almost like it's not worth it you know, if I'm going to waste to have my life like trying to get a job, I mean once I actually do get the job it's like oh, retirement or something. I don't know, you know.",fru
Ses02M_impro04_F005,F,54.751,61.4736,"I understand that it's so frustrating but I know that you're here because you really want it you know and, and uh",neu
Ses02M_impro04_M008,M,60.9668,66.365,"Well, and that's what I begin to question after a while is maybe I just don't want it, maybe it's not even worth it, you know, like",xxx
Ses02M_impro04_M009,M,66.4532,73.5619,"I don't even know if it's going to be worth it because I can't break myself in, you know like I can't - can't even get a foot in the door you know.",fru
Ses02M_impro04_F006,F,73.8543,79.1665,"Well, I mean you're still here you've tried for this long so I think that says something all in itself.",neu
Ses02M_impro04_M010,M,78.9722,85.4061,"Yea, it says I'm stupid enough to be trying this long and not move on somewhere else.",fru
Ses02M_impro04_F007,F,85.5106,89.9409,You are persistence. I mean that's important. that's,neu
Ses02M_impro04_M011,M,88.3105,99.2349,"I mean, I can't- I can't be persistent forever, you know, you can't not have a job forever, you know, I've got- I've got to do something, I've got to make money and get food on the table.",fru
Ses02M_impro04_F008,F,96.7713,103.3594,"Well, you're talented so keep that in mind, you know, you shouldn't give yourself too hard of a time.",neu
Ses02M_impro04_M012,M,103.4023,110.5203,"I mean, maybe I'm not, you know. I don't have a job. Maybe - maybe I'm not as good as-as I thought I was and",fru
Ses02M_impro04_M013,M,110.724,117.3947,I just got a whole skewed opinion on just how this is supposed to work out and,fru
Ses02M_impro04_F009,F,117.76,119.58,I'm sorry.,sad
Ses02M_impro04_M014,M,117.9015,123.4099,"I don't know, it's just not, I don't know - I don't know what to do really, you know, I'm just thinking",sad
Ses02M_impro04_M015,M,123.571,128.16,"maybe - maybe take up painting, I don't know, you know.",fru
Ses02M_impro04_M016,M,128.17,133.7877,"Do something that I don't have to go out and do something, stay at home, I don't know.",fru
Ses02M_impro04_M017,M,133.8097,141.1249,Seems like the only option at this point because obviously the outer world has just rejected me of all possible employment.,fru
Ses02M_impro04_F010,F,139.5605,145.0028,"That's- I mean. There are more factors then just whether you're good or not, you know what I mean like",neu
Ses02M_impro04_F011,F,145.0661,155.5569,"and the fact that you know there is always different types of things and what kind of people they want in the office and whether it's male or female or you know what I mean, like things are out of your control.",neu
Ses02M_impro04_F012,F,155.645,159.2365,So you should take that in consideration rather than giving yourself such a hard time.,neu
Ses02M_impro04_M018,M,157.4958,167.7,"I know, but I mean- if that's the - you know, I'm either like the worst at this or just the most unlucky person on the planet I mean this doesn't",fru
Ses02M_impro04_F013,F,167.7833,174.1,"It might be the latter I don't know because you're not the worst, I mean you're great, you very talented at what you do.",xxx
Ses02M_impro04_M019,M,167.71,170.99,this doesn't happen to a normal person.,ang
Ses02M_impro04_F014,F,174.11,180.8,"You know and the fact you still here and still cooking, like it's good that you're thinking about it, that you're reconsidering.",neu
Ses02M_impro04_F015,F,180.81,188.2546,"But like, just because you're considering why it's been so difficult doesn't mean you should just stop.",neu
Ses02M_impro04_M020,M,188.6831,195.9884,"I mean, I don't know, I don't see - I don't see any other way - any other way around it right now.",fru
Ses02M_impro04_F016,F,196.1824,201.1541,"Maybe you should take a little break from it, but I don't think you should stop.",neu
Ses02M_impro04_M021,M,201.2104,203.4798,What am I going to do on a break?,xxx
Ses02M_impro04_F017,F,203.29,215.0474,"Get out of town or something, I mean you need - you need to clear your head 'cause you seem like you're really frustrated about it. I mean you need to like, be excited about you're doing, rather than, you know upset.",xxx
Ses02M_impro04_M022,M,214.4085,217.5372,Right. Thanks for talking to me.,sad
Ses02M_impro05_M000,M,2.6966,3.9776,Hi. Um-,neu
Ses02M_impro05_F000,F,3.6155,4.8484,"Hi, can I help you?",neu
Ses02M_impro05_M001,M,4.9295,9.479,It seems that uh- my-my bag didn't make it out on the carousel.,neu
Ses02M_impro05_F001,F,9.295,13.2588,"Oh, did you check? Did you make sure as it went around the second time that it-",neu
Ses02M_impro05_M002,M,11.48,16.5042,"Yes, yes, it's gone around like you know twenty times. It's been about a half hour.",neu
Ses02M_impro05_F002,F,14.74,16.49,"Okay. Well, um- the f.",neu
Ses02M_impro05_F003,F,16.49,27.9028,"Actually I'm looking here at the information, the flight that you were on we had some trouble with some of the baggage, it looks like a few peoples' bags didn't make it through. Um, so-",neu
Ses02M_impro05_M003,M,27.2271,31.5242,Okay. So what-what do I have to get you know,neu
Ses02M_impro05_F004,F,30.47,36.5507,"Well, you can fill out this paperwork um- and if for some reason it shows up, we can bring it to you, but-",neu
Ses02M_impro05_M004,M,35.32,38.1932,"For some reason, so you think it won't show up?",sur
Ses02M_impro05_F005,F,38.1619,46.2674,"Well, sometimes it's just late baggage or misplaced baggage and it comes out but it seems to be here and just I'm reading off of this that",neu
Ses02M_impro05_F006,F,46.2872,53.6683,Uh- it didn't make it into the second plane so it looks like there - they don't actually know what happened to it.,neu
Ses02M_impro05_M005,M,53.6501,56.5535,What? What? How does that happen?,xxx
Ses02M_impro05_F007,F,56.6475,69.87,"Um, well, sometimes there is just difficulties with loading on to the plane. Uh- There can be a theft or uh- some sort of you know mishap with a cart or something.",neu
Ses02M_impro05_M006,M,67.2635,69.8172,I really - I really need that bag.,fru
Ses02M_impro05_F008,F,69.88,72.1149,"I- I- I understand, but um.",neu
Ses02M_impro05_M007,M,71.65,74.44,there are- I have important things in that bag. I've got,xxx
Ses02M_impro05_F009,F,74.3085,75.0407,Okay,neu
Ses02M_impro05_M008,M,74.45,81.92,"I mean -- I've been away for a while and- and now I've- I've gifts for- for you know friends and family I mean, I got stuff in the there",fru
Ses02M_impro05_F010,F,81.36,82.59,Right.,neu
Ses02M_impro05_M009,M,81.93,83.1741,It's worth a lot.,xxx
Ses02M_impro05_F011,F,83.1331,94.2758,"I understand that. Um- So I'm going to put down here that you looking for your baggage, but we actually can't, uh this bag is likely not going to show up so what we're going to do-",neu
Ses02M_impro05_M010,M,94.0921,100.45,"Not going to show - well isn't like - wouldn't it just be at the airport, that, like, if it didn't get on the other plane",fru
Ses02M_impro05_M011,M,100.45,102.1519,can they check there?,fru
Ses02M_impro05_F012,F,100.2715,104.9224,"Sometimes it gets stolen, sometimes it gets misplaced on another plane and",neu
Ses02M_impro05_M012,M,104.6651,105.4765,on another-,xxx
Ses02M_impro05_F013,F,105.3994,111.5716,"they - they, it gets shipped to somewhere else and then it's stuck somewhere and then we have no way of tracking that.",neu
Ses02M_impro05_F014,F,111.7101,113.5505,So we'll- what we'll do,neu
Ses02M_impro05_M013,M,112.1652,119.18,"But we have the tags on. I mean like it wouldn't you know, if it got stuck somewhere it's like well this is nobodies bag I mean maybe you know look on the tag and",ang
Ses02M_impro05_M014,M,119.19,121.87,see where it came from originally. I mean it seems like-,fru
Ses02M_impro05_F015,F,119.3685,125.56,Right. Like I said sometimes a theft and things happen like that but we are willing to reim-reimburse you.,neu
Ses02M_impro05_M015,M,123.6628,124.5533,Theft?,xxx
Ses02M_impro05_F016,F,125.59,127.15,"Um, so.",neu
Ses02M_impro05_M016,M,126.7989,133.6168,"Theft? Don't you know like all these people that are work - you keep like an eye on them, how can they get away with-",ang
Ses02M_impro05_F017,F,133.4189,141.79,"We have very tight security but we -uh- there are times when we just can't uh make sure there aren't absolutely no human error, you know",neu
Ses02M_impro05_F018,F,141.8,145.15,I'm sorry there is no guarantee on baggage.,neu
Ses02M_impro05_M017,M,144.87,148.03,This is unbelievable. I've got,fru
Ses02M_impro05_M018,M,148.04,153.3268,you don't realize the stuff that I've got in that - I really need to get the suitcase okay,ang
Ses02M_impro05_F019,F,152.8519,154.4152,"I understand, so-",neu
Ses02M_impro05_M019,M,153.3268,157.4725,"so if it's back there or something, if there is something you can do",fru
Ses02M_impro05_M020,M,157.5352,161.3054,"I need you to tell me because I really need to get the bag, okay?",fru
Ses02M_impro05_F020,F,159.91,162.69,"all right, We've already checked back here for your baggage",neu
Ses02M_impro05_F021,F,162.7,165.64,and we will continue to look for it and because your paper-,neu
Ses02M_impro05_M021,M,165.1608,167.6344,You've already checked? Can you check again? [garbage],fru
Ses02M_impro05_F022,F,167.5717,176.8958,"I've already looked, thank you very much and because we've filled out paperwork if it shows up we will send it to you but otherwise what we can do is reimburse you for fifty dollar.",fru
Ses02M_impro05_M022,M,176.6979,180.9525,Fifty- fifty dollars? Come on you have got to be joking.,xxx
Ses02M_impro05_F023,F,180.8041,187.9777,"Well, it's- it's just sort of help with the fact uh that you lost some of your possessions and we rather do that than-",neu
Ses02M_impro05_M023,M,186.8406,196.4079,"Uh huh, yea, lost some of my possessions, yes, so if I lost maybe a shoe that was in the suitcase and like a carry-on",fru
Ses02M_impro05_M024,M,196.4177,204.0663,"that might be like fifty dollars okay, but this - I- [garbage] I had like thousands of dollars worth of stuff in that suitcase.",fru
Ses02M_impro05_F024,F,203.06,209.3303,The airline can't afford to give you everything that is in that suitcase. and so-,neu
Ses02M_impro05_M025,M,207.03,211.9163,The a- what? Talking about a core they can't afford it? I mean-,ang
Ses02M_impro05_F025,F,211.7643,217.8594,Well because lots of people get their baggage lost and we don't want to have false claims or anything like that so we have,neu
Ses02M_impro05_F026,F,217.8694,226.37,"we can give you fifty dollar to sort of make up for it, to compensate, and we can definitely let you know if it shows up but likely, more than likely-",neu
Ses02M_impro05_M026,M,225.36,230.89,I mean you're not helping me here. What do I have to do here? Do I need to sue the airline company is that what I should do,ang
Ses02M_impro05_M027,M,230.9,233.31,because this is ridiculous?,fru
Ses02M_impro05_F027,F,230.9033,232.5628,I'm sorry. I don't- I-,xxx
Ses02M_impro05_F028,F,232.62,241.2503,I don't believe you should sue the airline company but we do have a policy uh- in which we can reimburse you and that's all we can do and I'm sorry I've done everything I can-,fru
Ses02M_impro05_M028,M,241.086,245.8809,All right. I'm sick- I'm sick of this all right. I'm sick of you and keep your fifty dollar.,fru
Ses02M_impro05_F029,F,242.5959,244.2978,There's other people waiting-,fru
Ses02M_impro05_F030,F,246.19,247.1636,Fine.,xxx
Ses02M_impro06_F000,F,5.115,8.0522,What's going on?,xxx
Ses02M_impro06_M000,M,11.52,13.4781,Kathy died last night.,sad
Ses02M_impro06_F001,F,13.4307,18.4542,"Oh my God. Oh my God, I'm so sorry.",sur
Ses02M_impro06_M001,M,18.65,23.1,"yeah, I mean, you know, it was a -",sad
Ses02M_impro06_M002,M,24.08,39.1144,"I guess we saw it coming and she lasted a lot - a lot longer than, uh, they expected but you know, I mean when it actually happens it's just a lot harder.",sad
Ses02M_impro06_F002,F,36.84,40.93,"It doesn't make any easier, yes.",sad
Ses02M_impro06_M003,M,41.14,49.11,"I mean at least she was home, she wasn't in the hospital anymore,",sad
Ses02M_impro06_F003,F,49.85,53.681,"Oh, man. I'm so sorry.",sad
Ses02M_impro06_M004,M,51.6,68.52,"She was with- yeah  She was with Gary, and he said that she was just sitting there and went to sleep, closed her eyes, and that was it.",sad
Ses02M_impro06_F004,F,69.6811,74.42,"It's going to be so rough, I'm sorry.",sad
Ses02M_impro06_M005,M,75.87,85.22,"Yes. I mean, it's not as rough on me as it is on him but",sad
Ses02M_impro06_M006,M,85.85,98.7934,"God, it's you know, we've spent so much time with them it's just really surreal, really weird that we're not going to be able to see her anymore and go",sad
Ses02M_impro06_F005,F,98.49,100.03,Yeah.,sad
Ses02M_impro06_M007,M,99.82,106.3,"out to- out to dinner you know and do the troops to California, I mean.",sad
Ses02M_impro06_F006,F,107.96,110.15,Totally.,sad
Ses02M_impro06_M008,M,110.6,117.5764,"It's just that- I don't know, it's sort it's sort- of a weird thing you know",sad
Ses02M_impro06_F007,F,117.4822,118.2464,Yeah,sad
Ses02M_impro06_M009,M,118.1717,135.9394,"not being able to see anyone again, who knows where they really went, you know. I mean, I guess we can just hope that wherever they are now if it's anywhere that it's better I mean.",sad
Ses02M_impro06_F008,F,135.498,140.6869,"Yes. Well, at least you have a lot of good memories.",sad
Ses02M_impro06_M010,M,141.8896,145.6285,She was [garbage],sad
Ses02M_impro06_F009,F,145.7747,148.7923,"She really cared about you, you know.",sad
Ses02M_impro06_M011,M,148.7303,156.14,"Yes, I mean she cared about all of us. She was great",sad
Ses02M_impro06_M012,M,156.17,159.05,so loving everybody you know.,sad
Ses02M_impro06_F010,F,156.5503,158.1019,And she was,sad
Ses02M_impro06_M013,M,159.11,165.054,"Gosh, I just hate I just hate to see her go.",sad
Ses02M_impro06_F011,F,166.6705,168.5463,Yeah.,sad
Ses02M_impro06_M014,M,168.14,172.8868,We were all going take a trip to Europe you know.,sad
Ses02M_impro06_F012,F,173.6388,178.3072,Even if you still do she'll- she'll be there.,sad
Ses02M_impro06_M015,M,179.1531,186.6204,Yes.  [BREATHING] God.,sad
Ses02M_impro06_F013,F,186.3551,188.9257,Are you going to be okay?,sad
Ses02M_impro06_M016,M,187.1193,199.208,"I just -- I just don't get it, like there is just nothing you can do about it you know, it's like just out of your control and it",sad
Ses02M_impro06_M017,M,199.2311,214.1921,"just makes it that much harder to deal 'cause as much as you want to, you know, make her better, see her not in any pain, it's like, just I don't know, just has a mind of its own.",sad
Ses02M_impro06_M018,M,215.2678,217.8788,Then she's gone.,sad
Ses02M_impro06_F014,F,220.421,223.2463,"It's going to be okay, I promise.",sad
Ses02M_impro06_M019,M,223.9257,233.6212,"Well, you know I appreciate you coming over and talking to me, I mean it definitely helps",sad
Ses02M_impro06_F015,F,233.1349,235.1265,Sure,sad
Ses02M_impro06_M020,M,234.8486,236.6781,to talk to somebody but,sad
Ses02M_impro06_F016,F,236.4697,238.2529,you shouldn't be alone,sad
Ses02M_impro06_M021,M,238.2546,243.8107,"It's just going to take a while, I think.",sad
Ses02M_impro06_F017,F,243.9962,246.0341,Yes.,sad
Ses02M_impro06_M022,M,246.265,248.3433,Ah.,sad
Ses02M_impro06_M023,M,249.1373,252.0553,Thank you.,sad
Ses02M_impro06_F018,F,252.1016,254.1164,Yes.,sad
Ses02M_impro07_M000,M,3.3437,8.7809,"[BREATHING] So, you know I've been hearing back from some colleges.",xxx
Ses02M_impro07_F000,F,8.4007,10.503,"Oh, yeah? Have you gotten letters yet?",exc
Ses02M_impro07_M001,M,10.3086,13.9686,Yeah. And guess who accepted me?,xxx
