id,speaker,start_time,end_time,text,emotion
Ses03M_impro03_M023,M,141.5832,146.243,And I love you baby.  And I want you to marry me.,xxx
Ses03M_impro03_F023,F,145.4342,153.7332,"Wait, wait, wait I want you to marry me?  No, shouldn't you like be more like a question like, would you marry me?  Not like I want you to marry me.  It's like a demand.",exc
Ses03M_impro03_F024,F,153.7525,157.7825,"You marry me. I man I Jane, you Tarzan.",exc
Ses03M_impro03_M024,M,153.1425,160.345,"No. Well that's what I said, spur of the moment--and she goes, she goes,",xxx
Ses03M_impro03_M025,M,160.7036,165.73,sure.  And that was it.,xxx
Ses03M_impro03_F025,F,164.6702,166.7882,She said sure?,hap
Ses03M_impro03_F026,F,166.8267,170.543,Sure?  Who says sure?  You say yes...I don't like--,hap
Ses03M_impro03_M026,M,166.0758,168.0398,"Yeah, she goes--",xxx
Ses03M_impro03_M027,M,169.7728,174.2015,Cause she was a little confused at first but then she said yes.,xxx
Ses03M_impro03_F027,F,172.3145,174.6251,How long have you guys been going out?,hap
Ses03M_impro03_M028,M,174.3362,178.6301,About two and a half weeks.,neu
Ses03M_impro03_F028,F,177.9947,180.065,What?,sur
Ses03M_impro03_M029,M,179.4389,184.8303,Two and ...  We love each other. Yeah.,hap
Ses03M_impro03_F029,F,181.2,183.3925,What?,sur
Ses03M_impro03_F030,F,184.3138,191.7622,Okay.  I haven't seen you in about two and a half years and I come back and you're getting engaged to somebody you only knew for,sur
Ses03M_impro03_M030,M,190.395,193.3989,"You got to meet her, she's wonderful.",hap
Ses03M_impro03_F031,F,191.7622,197.558,"No, no, no.  You don't get married in two and a half weeks.  It doesn't work that way.  You don't even have sex----in two and a half weeks.",xxx
Ses03M_impro03_M031,M,194.5349,204.952,She just graduated from high school and----she's planning to apply for colleges----and stuff.She's so great.  She has so much life and energy and stuff.,hap
Ses03M_impro03_F032,F,197.8275,201.3512,What? Oh my god.,xxx
Ses03M_impro03_F033,F,202.1985,204.8025,She must be hot.,hap
Ses03M_impro03_F034,F,205.3756,208.6489,"Yeah, that's it.  She's hot and you are- getting married.",xxx
Ses03M_impro03_M032,M,206.3191,208.5912,"Yeah, she is good-looking.",hap
Ses03M_impro03_F035,F,208.6489,212.77,I cannot believe you.  Why do you want to get married?  You're a boy.  You're a little boy.,xxx
Ses03M_impro03_M033,M,212.315,214.4833,I'm twenty eight years old.,neu
Ses03M_impro03_F036,F,213.795,217.9375,You still act like a boy.  And men take a lot longer to grow----I will tell you.,neu
Ses03M_impro03_M034,M,216.0044,223.1096,Well that's why I'm dating someone who's just eighteen years old. Jesus. I think she's ready to have kids already.,xxx
Ses03M_impro03_F037,F,218.0262,220.4331,Oh man.,xxx
Ses03M_impro03_F038,F,221.8425,224.2503,What?  Eighteen?,xxx
Ses03M_impro03_M035,M,223.2829,226.7082,I'm so excited.  It's going to be great.,exc
Ses03M_impro03_F039,F,226.0364,231.7551,I can't believe you.  I can't believe it.  Well I'm going to be there.  I'll be at that wedding but I'll be in the back.,xxx
Ses03M_impro03_M036,M,230.0029,237.0888,She just...she just...we're in a good position too.  She just got promoted to assistant manager at Jack In The Box,xxx
Ses03M_impro03_M037,M,237.165,240.015,-and so... yeah.,xxx
Ses03M_impro03_F040,F,238.0125,243.9437,Wow. Very promising.  Yeah.  Very promising future and what are you doing?,xxx
Ses03M_impro03_M038,M,243.1157,248.5775,I'm still working at my parents' restaurant. Busing tables.,neu
Ses03M_impro03_F041,F,246.6175,250.565,Alright. Yeah.  Have a kid.  Make a beautiful life.,xxx
Ses03M_impro03_M039,M,249.9128,255.0346,Oh that's great. My mom said we can move in with her again if we run out of money.,hap
Ses03M_impro03_F042,F,254.3029,260.5801,"You, You are too much, I can't handle it.",xxx
Ses03M_impro03_M040,M,255.2849,261.6584,I'm so happy.,xxx
Ses03M_impro04_F000,F,6.32,8.52,What's going on man?  What's wrong?,xxx
Ses03M_impro04_M000,M,8.13,11.29,I'm just so tired all the time.,sad
Ses03M_impro04_F001,F,13.85,17.3375,"Well have you been trying to get a job, look for a job or...?",neu
Ses03M_impro04_M001,M,16.91,20.43,I've been looking for like eight months.,fru
Ses03M_impro04_F002,F,19.89,24.66,I know.  It- It's really tough out there.  It's really hard to find a job.,fru
Ses03M_impro04_M002,M,24.01,30.0745,"I'm tired of the same excuses.  No, no you're not qualified enough, wish you had more education.",fru
Ses03M_impro04_F003,F,29.65,31.36,Well what are you looking for?  I mean--,neu
Ses03M_impro04_M003,M,30.46,33.78,Last time someone told me I was too qualified.,xxx
Ses03M_impro04_F004,F,33.44,35.72,"Well, okay. Well that's--",neu
Ses03M_impro04_M004,M,34.57,36.31,Cause I went to Harvard.,ang
Ses03M_impro04_F005,F,38.65,43.08,"Well, that's what?  For what job?  Who...what jobs are you looking for?",sur
Ses03M_impro04_M005,M,43.23,57.03,I applied as restaurant manager at P.F. Chang.  I applied at----Macy's store manager. Tried to get investment banking job with Deloitte and Touche.  I'm trying everywhere.,fru
Ses03M_impro04_F006,F,57.02,67.59,"Yeah.  Well it seems to me, you know, you just got to keep going out there, you know, pushing through.  You got a Harvard degree.  I mean, you can get a job anywhere.",xxx
Ses03M_impro04_M006,M,65.95,74.62,You know what?  I've been working at temp jobs for the past six months.  You know how degrading it is?,fru
Ses03M_impro04_F007,F,74.06,75.65,Yeah.,sad
Ses03M_impro04_M007,M,75.68,82.07,To be a receptionist?  Oh I spent forty thousand dollar a year for my college degree and I'm a receptionist.  God.,xxx
Ses03M_impro04_F008,F,81.54,82.79,Yeah.,sad
Ses03M_impro04_M008,M,82.11,85.05,I'm smarter than half the people I work for.,ang
Ses03M_impro04_F009,F,84.55,88.4,"Well, what do you...what would ideally like to do, you know?",xxx
Ses03M_impro04_M009,M,88.36,92.14,I don't know astronaut?  I don't know something crazy like that.,fru
Ses03M_impro04_F010,F,91.26,93.45,Well what'd you major in?,exc
Ses03M_impro04_M010,M,93.68,96.41,Biomedical Engineering.,fru
Ses03M_impro04_F011,F,96.33,100.22,"You-You can't be working as a restaurant manager, I mean, come on.",xxx
Ses03M_impro04_M011,M,99.3,105.34,"I don't want to do engineering though.  It's so...I had the internship what, last summer,",fru
Ses03M_impro04_M012,M,105.3575,116.29,"and I was pulling my hair out and it was like, oh my God.  So I just had to finish the major so now they're like, why are you an engineering major, and why are you working, trying to work at a restaurant.  And it's like I don't know just give me the damn job.",fru
Ses03M_impro04_F012,F,117.79,119.75,Look I'm sorry-,xxx
Ses03M_impro04_M013,M,117.77,119.99,Why all these questions?,fru
Ses03M_impro04_F013,F,120.04,128.49,"You know if you need any help finding a place I can, I can talk to my work you know I work at that law firm downtown and I can ask if they're looking for anybody.",xxx
Ses03M_impro04_M014,M,127.57,129.49,Oh yeah?  What kind of jobs they got?,neu
Ses03M_impro04_F014,F,129.02,131.8,I am...just like a law clerk.,neu
Ses03M_impro04_M015,M,131.91,134.0,I don't want to be a law clerk.,dis
Ses03M_impro04_F015,F,133.6,136.9575,"Well, I'm moving up.  I mean it could be...",neu
Ses03M_impro04_M016,M,136.6475,142.73,"To be a lawyer?  You go to law school now?  God this is, all these dead ends.",fru
Ses03M_impro04_M017,M,142.765,146.03,And plus my car is breaking down-,fru
Ses03M_impro04_M018,M,146.0525,148.7425,-they're evicting me from my apartment.,fru
Ses03M_impro04_F016,F,148.4,153.24,"Well it doesn't make any sense though.  Like, with a Harvard degree you should be able to--",xxx
Ses03M_impro04_M019,M,152.74,157.48,Yeah.  I know.  You'd think I would be able to be C.E.O. of a company right?,xxx
Ses03M_impro04_F017,F,157.61,162.27,"Just, you got to hang in there.  Can you ask your parents for help or anybody?",xxx
Ses03M_impro04_M020,M,161.38,165.07,"No.  I'm not going to...yeah, they'd laugh in my face.",fru
Ses03M_impro04_F018,F,165.03,172.13,"Just for a little bit, you know?  Cause I-I guarantee you're going to find something.  When you find something it's just going to be huge and you're going to get money.",xxx
Ses03M_impro04_M021,M,170.6,174.52,No. I got a sixteen hundred on my S.A.T..,fru
Ses03M_impro04_F019,F,177.71,180.52,Something-- How are you going...?,xxx
Ses03M_impro04_M022,M,177.74,181.84,I'm freaking----typing sixty words a minute.,fru
Ses03M_impro04_F020,F,181.49,183.61,How many words a minute?,xxx
Ses03M_impro04_M023,M,183.12,190.55,"Sixty words.  Sixty words a minute.  Hey how are you doing Mr. Smith?  Oh, you know, it's just like God, I just want to shoot you Mr. Smith.",fru
Ses03M_impro04_F021,F,190.14,193.74,Sixty words a minute.  That's a min...a word per min uh second.,xxx
Ses03M_impro04_M024,M,193.52,196.48,Yeah.  It's alright.  But--,neu
Ses03M_impro04_F022,F,196.57,199.9075,You could be an amazing receptionist.,xxx
Ses03M_impro04_M025,M,196.66,198.77,I'm not cut to be a receptionist.,fru
Ses03M_impro04_M026,M,199.75,201.27,No.,sad
Ses03M_impro04_M027,M,201.52,205.9,"Oh yeah.  I will be a full time receptionist.  Harvard degree, sixteen hundred on my S.A.T.--",fru
Ses03M_impro04_F023,F,205.59,212.11,"Well... If you need something, I mean, you're just going to---can get a temporary thing right now and then look for something--",neu
Ses03M_impro04_M028,M,206.4975,209.77,--you know? Head of the Science Club.,fru
Ses03M_impro04_M029,M,211.24,214.08,"That's what I've been doing, temporary things",fru
Ses03M_impro04_F024,F,212.55,215.03,Oh I know.  But--,fru
Ses03M_impro04_F025,F,215.34,221.3,"-it's going to get better I promise you. You just got to hang in there. Everyone, I mean, you know?",neu
Ses03M_impro04_M030,M,220.38,221.9175,Maybe I'll just kill myself.,sad
Ses03M_impro04_F026,F,221.54,227.5,What?  You can't...what?  Now come on.  Stop it.  Don't be talking like that.,sur
Ses03M_impro04_M031,M,225.4,227.06,I was just joking...,sad
Ses03M_impro04_M032,M,227.68,230.37,I don't know.,xxx
Ses03M_impro04_F027,F,231.26,241.94,"My, what I would do was just, you know, what about can you call Harvard and see...don't they have connections?  Don't they have like career center and you can find some stuff that's going on?",xxx
Ses03M_impro04_M033,M,241.62,246.48,Yeah.  I--they said Brian you're too smart.  You don't need us.,fru
Ses03M_impro04_M034,M,246.505,249.7,Go out and take over the world by yourself and I'm like what?,fru
Ses03M_impro04_F028,F,248.83,256.3,Well obviously it's not working.  Just cause you got sixteen hundred on your S.A.T. doesn't guarantee you a job.  I mean it should really but--,fru
Ses03M_impro04_M035,M,255.77,262.57,"I don't know.  I don't know.  I know I'm just going to have to keep on looking, keep on searching-",fru
Ses03M_impro04_M036,M,263.3,271.57,"and I'm never going to find anything probably but I'll just keep working hard at it-- Yeah. Okay.  Positive, I'm going to do good, find that job.",fru
Ses03M_impro04_F029,F,265.84,268.88,You got to be positive man.  You got to try to just--,neu
Ses03M_impro04_F030,F,270.73,273.81,But you got to be real about it.  You have to...,neu
Ses03M_impro04_M037,M,274.6,277.78,Yeah.  I got eighteen hundred on my S.A.T..,fru
Ses03M_impro04_F031,F,277.5,279.99,Sixteen hundred.,neu
Ses03M_impro04_M038,M,279.88,282.21,Same difference.,neu
Ses03M_impro04_M039,M,282.84,285.58,Twenty-one hundred on my S.A.T..,xxx
Ses03M_impro04_F032,F,285.47,287.84,Twenty-one hundred?,neu
Ses03M_impro04_M040,M,287.81,292.9,But I'm doomed.  Yeah I got so good I was over twenty one hundred.  Now what am I doing?,fru
Ses03M_impro04_M041,M,292.99,298.55,"Like, wow you're really smart we're going to give you an extra [GARBAGE].",hap
Ses03M_impro05a_F000,F,5.73,7.53,Can I help you sir?,neu
Ses03M_impro05a_M000,M,7.17,11.72,Yes you can help me.  Where is my luggage?,ang
Ses03M_impro05a_F001,F,11.22,14.59,"Well, let me just check on that for you.  Where are you coming--?",neu
Ses03M_impro05a_M001,M,13.83,17.78,Yeah.  You do that.  I'm coming from Baltimore.  You know where that is?,ang
Ses03M_impro05a_F002,F,17.32,22.2,"Sir, yes it's in Maryland.  It's okay...well, I'm...just let me check here.",neu
Ses03M_impro05a_M002,M,21.76,25.02,I had eight hundred pounds of luggage.,ang
Ses03M_impro05a_F003,F,24.09,27.76,Okay.  Sir?  Can you...if you just give me one moment and let me just check okay?,fru
Ses03M_impro05a_M003,M,26.95,28.6507,Okay.  Check.,ang
Ses03M_impro05a_F004,F,28.11,33.9325,"Alright.  And you're coming-- Wait, hold on sir.  You're coming from Baltimore into LAX right?",fru
Ses03M_impro05a_M004,M,29.44,30.5,Is it there?,ang
Ses03M_impro05a_M005,M,33.53,34.59,Yes.,ang
Ses03M_impro05a_F005,F,34.16,35.85,Okay and this is direct flight?,neu
Ses03M_impro05a_M006,M,34.94,37.05,You don't know where we're at?,ang
Ses03M_impro05a_M007,M,37.0975,38.98,God.,ang
Ses03M_impro05a_F006,F,38.175,42.27,I'm asking you if this is direct flight from Baltimore to LAX or if you have to stop--,fru
Ses03M_impro05a_M008,M,41.19,45.365,You know I've been waiting here for four hours for my luggage,xxx
Ses03M_impro05a_M009,M,45.4125,50.24,"and it's not here, they told me to go to this person, go to this person.  Now I'm at this person.",xxx
Ses03M_impro05a_F007,F,49.4,53.89,You're at me and I'm going to try to help you out sir but you just have to cooperate with me--,neu
Ses03M_impro05a_M010,M,53.11,55.07,Okay.  What do you want?,ang
Ses03M_impro05a_F008,F,54.49,57.02,How many pieces of luggage do you have checked in?,neu
Ses03M_impro05a_M011,M,56.55,59.74,Eight.  And they're all gone.,ang
Ses03M_impro05a_F009,F,59.01,61.82,Eight pieces of luggage.  Okay.,neu
Ses03M_impro05a_M012,M,60.95,66.43,And what are you going to do about it?  You going to call someone?  You going to send me somewhere else?,ang
Ses03M_impro05a_F010,F,65.77,67.72,No.  I'm just going to check--,fru
Ses03M_impro05a_M013,M,67.1,72.19,It's my mother's funeral tomorrow and the urn is in the suitcase.,ang
Ses03M_impro05a_F011,F,71.54,73.33,I'm sorry sir.,neu
Ses03M_impro05a_M014,M,72.64,74.1625,Yeah.,ang
Ses03M_impro05a_F012,F,74.25,80.89,I'm very sorry but let's check on this immediately.  This is definitely an emergency.  It seems--,neu
Ses03M_impro05a_M015,M,79.42,83.51,What am I going to do tomorrow without the urn?,xxx
Ses03M_impro05a_F013,F,82.77,87.68,Sir it seems to me that your luggage is um- is not here,xxx
Ses03M_impro05a_M016,M,87.19,91.3275,"Oh, oh, that's a good deduction.",ang
Ses03M_impro05a_F014,F,90.9925,92.21,Yes--it is,neu
Ses03M_impro05a_M017,M,91.36,94.47,"Sherlock Holmes.  God, where's my luggage?",ang
Ses03M_impro05a_F015,F,93.18,96.71,"Sir, Please please, I would ask you to just calm down for a second--",fru
Ses03M_impro05a_M018,M,96.24,102.32,Calm down?  It's my mother's funeral tomorrow.  I'm the one responsible for this.,ang
Ses03M_impro05a_F016,F,101.69,107.76,"Okay.  We will find your luggage.  Apparently because it somehow...what flight you were taking, you were on Delta?",neu
Ses03M_impro05a_M019,M,107.2,111.21,Yes.  You are a Delta representative.,xxx
Ses03M_impro05a_F017,F,111.21,113.51,"Yes, I am.",xxx
Ses03M_impro05a_M020,M,113.59,116.3,What is the matter with you?,ang
Ses03M_impro05a_F018,F,115.88,119.74,"Sir, I just...you need to calm down is what needs to happen right now.",ang
Ses03M_impro05a_M021,M,119.01,120.88,Don't yell at me.,ang
Ses03M_impro05a_F019,F,120.34,122.94,"Okay.  I'm not.  I'm sorry, I am being--",fru
Ses03M_impro05a_F020,F,122.98,129.55,"calm.  Sir, okay basically what- what's going to happen here is you're going to give me your contact information and we will contact you--",fru
Ses03M_impro05a_M022,M,126.79,130.58,Oh my God.  I think a blood vessel burst in my head.,ang
Ses03M_impro05a_F021,F,130.13,131.39,"Please, please",neu
Ses03M_impro05a_F022,F,131.41,134.295,"sir, listen to me.  Your luggage is still in Baltimore.",xxx
Ses03M_impro05a_M023,M,133.9,135.21,What?,ang
Ses03M_impro05a_F023,F,134.62,139.06,Okay.  We can get it here in about seven to ten business days.,neu
Ses03M_impro05a_M024,M,138.5675,140.99,What?  Are you kidding me?,ang
Ses03M_impro05a_F024,F,140.49,141.87,"Yes.  Well, because--",neu
Ses03M_impro05a_M025,M,141.2,143.71,Give- Give me your manager right now.,ang
Ses03M_impro05a_F025,F,143.29,145.77,I am the manager sir.,neu
Ses03M_impro05a_M026,M,145.05,151.19,"You're the manager? You don't know where you work for, you don't know where you're at and you're the manager?",ang
Ses03M_impro05a_F026,F,149.51,152.87,Sir I know where I work for but I was checking because you cannot--,xxx
Ses03M_impro05a_M027,M,152.29,154.61,Whose daughter are you?,ang
Ses03M_impro05a_F027,F,153.89,155.71,Sir?,fru
Ses03M_impro05a_M028,M,156.045,159.485,Sir. Sir. Sir. Sir,ang
Ses03M_impro05a_F028,F,156.69,157.98,What is your name?,ang
Ses03M_impro05a_M029,M,160.05,162.53,My name is Brent Caption.,ang
Ses03M_impro05a_M030,M,162.76,167.4425,Now what are you going to do about it?,exc
Ses03M_impro05b_F000,F,5.2466,7.93,Can I help you sir?,neu
Ses03M_impro05b_M000,M,7.26,10.25,Yeah.,xxx
Ses03M_impro05b_M001,M,10.59,16.91,I've been here for four hours and I don't know where one piece of my luggage is,fru
Ses03M_impro05b_F001,F,15.935,20.6125,Okay.  Well let's...well I'm going to go ahead and check on that for you.  You're coming from...where are you coming from?,neu
Ses03M_impro05b_M002,M,20.28,21.72,Baltimore.,fru
Ses03M_impro05b_F002,F,20.94,23.45,Baltimore and this is a direct flight to LAX,neu
Ses03M_impro05b_M003,M,23.09,24.47,Yes.,fru
Ses03M_impro05b_F003,F,23.9,26.15,Okay.  Let's look up here,neu
Ses03M_impro05b_M004,M,25.85,29.35,You know and they've looked it up before and it's not there.,fru
Ses03M_impro05b_F004,F,28.91,30.67,Okay.  Well you um-...,neu
Ses03M_impro05b_M005,M,30.09,33.0,Now what are you going to do for me different? Hmm?,fru
Ses03M_impro05b_F005,F,31.64,38.215,"What I can do for you is uh we can uh report lost, lost property.",neu
Ses03M_impro05b_M006,M,37.86,40.12,You can report lost property?,fru
Ses03M_impro05b_F006,F,39.73,40.77,Yes.,neu
Ses03M_impro05b_M007,M,40.31,51.47,"Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um",fru
Ses03M_impro05b_F007,F,50.09,55.89,"Well sir, if if...what I believe has happened is most of the flight was left--",neu
Ses03M_impro05b_F008,F,55.91,58.635,the luggage was left in Baltimore.  Therefore--,neu
Ses03M_impro05b_M008,M,58.32,60.06,Most of the...,ang
Ses03M_impro05b_F009,F,59.7475,62.15,"Like the luggage, the luggage on the flight.",neu
Ses03M_impro05b_M009,M,61.39,64.87,Wow.  This is an incompetent airline isn't it?  Are you--?,xxx
Ses03M_impro05b_F010,F,64.06,68.16,No actually it was...this is the first time this has ever happened.  I don't know what happened--,neu
Ses03M_impro05b_M010,M,66.72,72.44,"Are you going to refund us for our luggage, refund us for our tickets for this?",fru
Ses03M_impro05b_F011,F,71.09,77.81,"Well, we can give you um- hotel lodging for a night if that--",neu
Ses03M_impro05b_M011,M,76.2,83.22,I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?,ang
Ses03M_impro05b_F012,F,81.52,85.5,For tonight- For tonight sir.  Would you need to stay somewhere tonight?,neu
Ses03M_impro05b_M012,M,84.89,92.77,Tonight no.  I'm driving tomorrow.  Tonight I'm staying with a friend alright?  I don't need hotel reservations...where?  What hotel?,xxx
Ses03M_impro05b_F013,F,92.37,96.17,We can do Holiday Inn or...?,neu
Ses03M_impro05b_M013,M,95.22,102.04,Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars.,ang
Ses03M_impro05b_F014,F,101.76,103.87,Sir I understand that but just--,neu
Ses03M_impro05b_M014,M,102.06,106.54,"Okay, so you can put me in Holiday Inn for twenty dollar a night?",ang
Ses03M_impro05b_F015,F,105.74,108.77,Did you have your name tags on the luggage?,neu
Ses03M_impro05b_M015,M,108.21,110.95,Of course I had my name tags on the luggage.,ang
Ses03M_impro05b_F016,F,110.04,118.68,"Okay.  So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",neu
Ses03M_impro05b_M016,M,117.08,120.8,Soon as you...that's not good enough okay?,ang
Ses03M_impro05b_F017,F,120.54,124.29,"Sir, please calm down.",fru
Ses03M_impro05b_M017,M,123.97,134.6925,I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.,fru
Ses03M_impro05b_M018,M,134.72,142.87,"If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",fru
Ses03M_impro05b_F018,F,142.47,144.38,What is your business?,neu
Ses03M_impro05b_M019,M,144.25,146.215,I work for IBM.,neu
Ses03M_impro05b_F019,F,145.8,153.13,"Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,",neu
Ses03M_impro05b_F020,F,153.145,159.61,"I mean, our airline's fault.  I don't know what happened, misplaced, something happened but we will get you--",neu
Ses03M_impro05b_M020,M,157.97,161.94,"You misplace a lot of, eight pieces of luggage.",ang
Ses03M_impro05b_F021,F,161.48,168.58,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",neu
Ses03M_impro05b_F022,F,168.58,170.04,Uh no I'm not.,neu
Ses03M_impro05b_M021,M,167.08,168.81,Are you kidding me?,ang
Ses03M_impro05b_M022,M,169.02,171.5,Who are you going to fire because of that?,ang
Ses03M_impro05b_F023,F,170.61,177.53,"Well we have some people back there that need some firing so, but I would just really appreciate--",neu
Ses03M_impro05b_M023,M,174.24,178.54,"Wow.  This has never happened before.  I've not lost,",ang
Ses03M_impro05b_M024,M,178.54,183.5225,in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before.,ang
Ses03M_impro05b_M025,M,183.54,186.45,This is the worst customer service I've ever gotten before.,ang
Ses03M_impro05b_F024,F,186.06,187.86,Okay sir.  I'm sorry you can--um-,fru
Ses03M_impro05b_M026,M,187.43,192.33,Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,ang
Ses03M_impro05b_F025,F,191.17,196.95,We already have been confirmed that it will be arriving in--uh--in about two days.,fru
Ses03M_impro05b_M027,M,194.71,197.07,"And and, in about...",ang
Ses03M_impro05b_M028,M,197.23,203.47,Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport?,fru
Ses03M_impro05b_F026,F,202.95,205.0,"Uh, we can't--",fru
Ses03M_impro05b_M029,M,204.14,213.07,Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.,ang
Ses03M_impro05b_F027,F,207.73,209.53,"Yes sir, Yes.",neu
Ses03M_impro05b_F028,F,212.48,215.76,We can have them direct your luggage to San Diego.,neu
Ses03M_impro05b_M030,M,215.17,219.15,Okay.  And you're going to give me what for my inconvenience?,fru
Ses03M_impro05b_F029,F,218.89,221.71,Uh--,neu
Ses03M_impro05b_F030,F,221.8475,225.04,Some refreshments in the lobby?,neu
Ses03M_impro05b_M031,M,224.32,229.99,Some peanuts?  Wow.  That helps a lot.,ang
Ses03M_impro05b_M032,M,230.07,238.22,"Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.  Wow.  You know what?",ang
Ses03M_impro05b_F031,F,233.07,235.31,eh- we actually--,fru
Ses03M_impro05b_M033,M,238.43,241.61,I will never do business with Delta again.,ang
Ses03M_impro06_F000,F,9.6133,14.6512,How's it going?  How are you feeling?,sad
Ses03M_impro06_M000,M,13.5804,16.6469,I ah--,sad
Ses03M_impro06_M001,M,17.2553,20.0055,alright.,sad
Ses03M_impro06_F001,F,19.2023,22.2932,Hanging in there?,sad
Ses03M_impro06_M002,M,21.3927,24.4349,Yeah.,sad
Ses03M_impro06_F002,F,27.9882,31.5658,So sad.,sad
Ses03M_impro06_M003,M,30.8844,35.1434,It just feels like I was talking to him yesterday.,sad
Ses03M_impro06_F003,F,34.1943,36.7984,Yeah.,sad
Ses03M_impro06_F004,F,36.8471,40.23,You guys were real close huh?,sad
Ses03M_impro06_M004,M,40.1813,44.416,He was my only friend growing up.,sad
Ses03M_impro06_M005,M,44.489,48.8941,no one else would talk to me but he would.,sad
Ses03M_impro06_M006,M,48.9915,53.5183,He was supposed to be the best man at my wedding.,sad
Ses03M_impro06_F005,F,53.4939,57.3393,I'm so sorry.,sad
Ses03M_impro06_M007,M,57.8747,60.7465,Yeah.,sad
Ses03M_impro06_M008,M,60.8439,68.7049,You know I was always the one to tell him to be more wild you know?,sad
Ses03M_impro06_F006,F,67.4394,69.5811,Yeah.,xxx
Ses03M_impro06_M009,M,68.924,74.4242,And he just took it overboard.,sad
Ses03M_impro06_F007,F,76.5173,82.7477,What happened?  What went wrong?,sad
Ses03M_impro06_M010,M,82.699,88.686,You know a stupid case of drunk driving it's just...,sad
Ses03M_impro06_M011,M,88.9294,94.2593,"and the worst part of it is that he was in the car with his girlfriend,",sad
Ses03M_impro06_M012,M,94.3324,97.4719,his girlfriend got killed too.,sad
Ses03M_impro06_F008,F,96.6931,98.8348,Oh man.,sad
Ses03M_impro06_M013,M,97.5449,100.9765,And the car that he hit was his family.,sad
Ses03M_impro06_F009,F,100.1004,103.1912,How are they?,sad
Ses03M_impro06_M014,M,103.0452,106.1847,The mother and father died--,sad
Ses03M_impro06_M015,M,106.3064,111.1739,and the kids are paralyzed in a coma right now.,sad
Ses03M_impro06_M016,M,112.0501,116.6986,and just going to the funeral it's-,sad
Ses03M_impro06_M017,M,117.015,121.9555,"-do I miss him or do I hate him, you know?",sad
Ses03M_impro06_F010,F,123.8051,132.2016,Yeah.  Like I mean if you need anyone to talk to or anything I'm here for you okay?,sad
Ses03M_impro06_F011,F,132.9074,136.8014,We're all here for you.,sad
Ses03M_impro06_M018,M,137.9453,142.8858,I was supposed to see him last summer,sad
Ses03M_impro06_M019,M,143.6889,152.0367,then I got busy with work and stuff and three years go by,sad
Ses03M_impro06_M020,M,152.3044,156.2958,and then something like this happens you know?,sad
Ses03M_impro06_M021,M,156.4905,161.4797,I mean I haven't even talked to him on the phone for the past three months.,sad
Ses03M_impro06_M022,M,161.7717,164.8139,He's supposed to be my best friend.,sad
Ses03M_impro06_F012,F,164.0351,166.3472,I know.,sad
Ses03M_impro06_F013,F,167.9048,175.1087,just things happen in life and you just...there's just no explanation you know?  We just don't...,sad
Ses03M_impro06_M023,M,175.1087,178.2726,It's so fucked up.,sad
Ses03M_impro06_F014,F,177.1044,179.2704,Yeah.,sad
Ses03M_impro06_F015,F,180.8037,182.9697,I'm so sorry.,sad
Ses03M_impro06_M024,M,182.0206,184.6003,Why is that?,sad
Ses03M_impro06_M025,M,185.4522,189.8573,He was studying to be a doctor.,sad
Ses03M_impro06_M026,M,190.052,199.5193,"I mean he was...he wanted to help people in poor countries, that is his goal.  He didn't care about the money.  He just wanted to go and help people.",sad
Ses03M_impro06_M027,M,199.61,204.8248,What the...what am I doing?,sad
Ses03M_impro06_M028,M,204.8979,208.8892,Working for corporate America?  Wow.,sad
Ses03M_impro06_M029,M,209.0109,212.8562,He actually wanted to do something.,sad
Ses03M_impro06_F016,F,212.9536,219.8655,"Well now you can follow his footsteps, you know?  Carry out what he wanted to do.",sad
Ses03M_impro06_M030,M,219.2327,221.3744,I can't do that.,sad
Ses03M_impro06_F017,F,220.2792,223.6378,Well sure you could.,sad
Ses03M_impro06_M031,M,224.3922,226.9233,You should've met him.,sad
Ses03M_impro06_M032,M,227.0694,229.3084,He is the greatest...everyone liked him.,sad
Ses03M_impro06_F018,F,228.6513,230.6713,Yeah.,sad
Ses03M_impro06_F019,F,231.9856,234.9547,I would've loved to.,sad
Ses03M_impro06_F020,F,240.3577,244.349,Now I can't.,sad
Ses03M_impro07_M000,M,4.3659,5.81,Hey.,xxx
Ses03M_impro07_F000,F,5.45,7.98,Hey.  How's it going?  I haven't seen you in awhile.,hap
